"ID"	"buddy_11"	"joans_11"	"padme_11"	"ginger_14"	"buddy_16"	"buddy_17"	"ivy_17"	"padme_17"	"buddy_18"	"ginger_18"	"ivy_18"	"franc_19"	"ivy_19"	"ginger_2"	"ginger_20"	"buddy_21"	"joans_21"	"franc_22"	"grogu_22"	"henry_22"	"joans_22"	"marshmallow_22"	"franc_24"	"ginger_24"	"henry_24"	"ivy_24"	"marshmallow_24"	"henry_25"	"ginger_29"	"henry_29"	"joans_29"	"ginger_36"	"grogu_36"	"henry_36"	"franc_37"	"grogu_37"	"grogu_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"grogu_42"	"henry_42"	"ivy_42"	"buddy_44"	"franc_44"	"ginger_44"	"ivy_44"	"joans_44"	"marshmallow_44"	"buddy_45"	"franc_45"	"grogu_45"	"henry_45"	"ivy_45"	"joans_45"	"marshmallow_45"	"buddy_46"	"charles_46"	"ivy_46"	"joans_46"	"marshmallow_46"	"franc_47"	"ginger_47"	"ivy_47"	"marshmallow_47"	"buddy_48"	"charles_48"	"franc_48"	"grogu_48"	"ivy_48"	"joans_48"	"marshmallow_48"	"charles_49"	"franc_49"	"ginger_49"	"henry_49"	"ivy_49"	"joans_49"	"marshmallow_49"	"padme_5"	"buddy_50"	"charles_50"	"franc_50"	"ginger_50"	"grogu_50"	"ivy_50"	"joans_50"	"charles_51"	"franc_51"	"joans_51"	"buddy_52"	"charles_52"	"ginger_52"	"grogu_52"	"marshmallow_52"	"franc_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"ivy_55"	"buddy_56"	"franc_56"	"grogu_56"	"joans_56"	"buddy_57"	"joans_57"	"ginger_58"	"henry_59"	"padme_6"	"joans_60"	"marshmallow_60"	"joans_62"	"henry_66"	"ivy_67"	"franc_68"	"ginger_7"	"padme_7"	"grogu_70"	"charles_9"	"franc_9"	"grogu_9"	"henry_9"	"ivy_9"
"njc103"	0.07	0	0.87	0.04	0	0	0	0.02	0	0.02	0	0	0	0	0	0.02	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0.13	0	0	0	0.09	0	0.04	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0.09	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0.02	0	0	0	0	0	0	0	0.07	0	1.4	0	0	0.03	0
"njc104"	0	0	0.02	0	0	0	0.04	0	0	0	0	0	0	0.04	0	0	0	0	0	0.02	0	0	0	0	0.09	0	0	0.09	0	0.02	0	0.02	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0.02	0.02	0	0.11	0	0.12	0.07	0.02	0.04	0.13	0	0.09	0.02
"njc105"	0	0	0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47	0	0	0	0
"njc106"	0.09	0.11	0.04	0.09	0.04	0.11	0.09	0	0.04	0.18	0.07	0.13	0.16	0.04	0.16	0.04	0.04	0.2	0.02	0.16	0.07	0.09	0.29	0.13	0.33	0.23	0.04	0.07	0.16	0.02	0.02	0.13	0	0.11	0.18	0.02	0	0.77	0	0.09	0.09	0.24	0.02	0.11	0.11	0.49	0.32	0.09	0.24	0.04	0.29	0.29	0.36	0.11	0.04	0.04	0.09	0.04	0.22	0.11	0.2	0.6	0.56	0.13	0.13	0.07	0	0.51	0.02	0.11	0.78	0.27	0.04	0.42	0.38	0.42	0.09	0.18	0.13	0.09	0.04	0.2	0.2	0.29	0.04	0.38	0.04	0.02	0.33	0.09	0.04	0.02	0.27	0.02	0.09	0.22	0	0.02	0.33	0.22	0.09	0.2	0	0.04	0.02	0.02	0.51	0.47	0.07	0.09	0.13	0.47	0.11	0.24	0.33	0.19	0.02	0	0	0.07	0.38	0.06	0.18
"njc107"	28.95	29.95	40.22	58.59	2.1	18.55	20.19	4.44	26.21	28	13.15	25.77	17.02	24.3	15.06	20.51	41.41	19.84	1.6	14.63	33.33	22.14	21.68	19.25	25.09	18.25	3.27	30.78	32.09	31.09	24.61	23.98	0.98	19.14	21.8	0.42	1.29	15.55	0.78	21.75	3.69	27.25	15.09	11.36	11.86	34.33	22.31	15.24	14.12	20.8	16.62	32.9	31.1	14.3	13.84	3.13	9.29	16.77	37.62	17.91	13.45	19.09	42.68	31.56	14.1	9.76	25.32	11.54	1	21.75	11.03	19.31	31.88	10.34	40.55	29.81	40.4	14.12	17.96	18.74	10.04	22.3	31.27	37.55	5.96	32.98	14.73	15.47	19.61	8.67	22.2	8.76	28.24	2.96	15.12	18.67	1.71	12.34	35.68	8.54	17.08	18.83	2.89	33.83	14	12.93	27.69	25.01	18.54	28.92	26.29	30.81	10.71	32.52	27.47	29.5	24.18	8.47	41.89	30.4	14.91	26.08	16.63
"njc108"	0.13	0	1.25	0.04	0	0.16	0.04	0.11	0	0.02	0.09	0.24	0.02	0	0	0.02	0.22	0.04	0	0	0	0	0.4	0	0	0.03	0	0	0	0	0	0	0	0	0.27	0	0	0.09	0	0	0	0	4	0.02	0.36	0	0	0.02	0	0	0.02	0	0	0.11	0	0	0	0	0	0	0	0.13	0	0.04	0	0.22	0.53	0.09	0	0.53	0.09	0	0.16	0.04	0	0	0.33	0	0	0.58	0	0.07	0	0	0	0	0	0.13	0.09	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0.62	0	0	0	0	0.02	0.02	0	1.07	0.07	1.65	0	0.09	0.03	0
"njc109"	0	0	0.11	0	0	0	0.04	1.29	0	0	0	0	0	0.04	0	0	0.02	0	0	0.02	0.02	0	0.02	0	0.09	0	0	0.09	0	0.02	0	0.02	0	0	0	0	0	0	0	0.07	0	0.04	0	0	0.67	0	0.01	0	0	0.02	0.02	0	0	0.02	0	0	0	0	0.02	0	0	0.02	0.02	0	0.02	0	0.02	0	0	0	0	0.02	0.04	0	0	0	0.02	0	0	0.11	0.02	0.04	0	0	0	0	0	0.02	0	0	0	0.02	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.13	0	0.02	0.04	0	0.11	0	0.12	0.27	0.02	0.11	0.13	0	0.1	0.02
"njc110"	0.2	0.16	1.98	0.71	0.07	0.22	0.96	0.11	0	0.36	2.7	1.49	1.21	0.27	0.56	0.02	0	0.96	0.18	1.76	0.87	0.29	2.27	1.13	1.47	0.89	0.18	1.62	0.98	2.42	0.11	4.27	0.18	1.36	1.13	0.22	0.11	0	1.91	2.29	0.4	4.03	7.07	1.18	1.01	1.87	0.77	0.4	1.4	0.4	2.32	0.8	0.87	1.18	0.33	0.27	2.09	0.49	0.29	0.33	0.24	2.2	1.09	1.44	0.96	0.27	2.23	4.74	0.38	1.94	0.02	0.71	0.82	3.18	0.53	2.11	1.42	1.07	0.8	1.22	0.73	0.49	2.56	0.82	0.49	2.16	0.71	0.67	4.67	1.05	1.54	0.58	1	0.33	1.56	7.62	0.18	0.8	1.81	0.76	0.51	1.38	0.36	0.31	0.73	0.36	0.82	0.53	2.38	0.36	0.56	0.02	4.71	0.53	0.42	0.83	2.89	0.44	1.18	0.13	0.4	0	1.11
"njc111"	0.07	0	0.07	0.04	0	0	0	0.02	0	0.02	0	0	0	0	0	0.02	0.22	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0.04	0	0	0.65	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.22	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0.09	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0.04	0	0	0	0	0	0	0	0.27	0	1	0	0	0.03	0
"njc112"	0.13	0	1.25	0.04	0	0.16	0.04	0.11	0	0.02	0.09	0.24	0.02	0	0	0.02	0.22	0.04	0	0	0	0	0.4	0	0	0.03	0	0	0	0	0	0	0	0	0.27	0	0	0.09	0	0	0	0	4	0.02	0.36	0	0	0.02	0	0	0.02	0	0	0.11	0	0	0	0	0	0	0	0.13	0	0.04	0	0.22	0.53	0.09	0	0.53	0.09	0	0.16	0.04	0	0	0.33	0	0	0.58	0	0.07	0	0	0	0	0	0.13	0.09	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0.62	0	0	0	0	0.02	0.02	0	1.07	0.07	1.65	0	0.09	0.03	0
"njc113"	0	0	0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47	0	0	0	0
"njc114"	1.42	0.69	7.83	3.16	2.54	3.36	1.33	0.16	0.76	1.51	5.3	1.82	3.08	0.44	2.25	2.14	4.45	1.87	0.29	3.91	2.18	1.65	3.42	1.78	3.91	3.67	0.71	4	2.87	4.11	1.02	6.18	0.49	3.47	2.16	0.44	0.22	0.47	4.72	4.25	0.78	7.25	8.98	2.49	2.35	4.47	1.79	1.49	2.22	1.29	3.68	4.42	2.65	2.14	0.91	0.49	4.14	1.82	2.09	1.13	0.67	2.98	2.71	2.6	2.02	0.82	7.25	6.47	0.64	2.94	1.05	1.82	3.27	4.34	2.31	4	2.53	1.65	1.38	2.53	1.67	4.23	3.18	2.42	0.76	3.2	1.76	3.5	5.98	2.18	2.65	3.76	2.6	0.84	3.61	9.2	0.4	2.27	4.35	1.98	1.38	3.25	0.93	0.96	1.56	0.73	2.82	1.67	4.26	0.84	1.36	1.04	8.74	2.52	1.69	1.6	5.98	1.58	2.76	0.47	1	2.62	7.89
"njc115"	0	0	1	0	0	0	0	0.04	0	0	0.13	0.04	0.38	0	0	0.02	0	0.02	0.02	0.02	0.04	0.02	0.16	0	0	0.12	0.02	0.11	0	0.09	0	0	0	0.07	0.02	0	0.02	0	0	0	0	0.04	0.29	0.09	0.74	0	0.01	0	0.04	0	0	0.04	0	0.2	0	0.07	0	0.02	0.27	0	0	0.02	0	0.24	0.02	0	0.6	0	0	0.02	0.02	0	0.18	0.02	0	0.07	0.18	0	0	0.04	0.13	0.09	0	0	0.02	0	0	0.31	0	0	0.02	0.22	0	0.02	0	0	0	0.09	0	0.47	0.02	0.22	0.07	0	0	0	0	0	0.6	0	0	0	0	0.36	0.02	0	0.24	0	0.73	0	0.22	0.04	0.04
"njc116"	0	0	0	0	0	0	0	1.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc117"	0.07	0	0.87	0.04	0	0	0	0.02	0	0.02	0	0	0	0	0	0.02	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0.13	0	0	0	0.09	0	0.04	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0.09	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0.02	0	0	0	0	0	0	0	0.07	0	1.4	0	0	0.03	0
"njc118"	0	0	0.02	0	0	0	0.04	0	0	0	0	0	0	0.04	0	0	0	0	0	0.02	0	0	0	0	0.09	0	0	0.09	0	0.02	0	0.02	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0.02	0.02	0	0.11	0	0.12	0.07	0.02	0.04	0.13	0	0.09	0.02
"njc119"	0.07	0	0.87	0.04	0	0	0	0.02	0	0.02	0	0	0	0	0	0.02	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0.13	0	0	0	0.09	0	0.04	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0.09	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0.02	0	0	0	0	0	0	0	0.07	0	1.4	0	0	0.03	0
"njc120"	0.13	0	1.25	0.04	0	0.16	0.04	0.11	0	0.02	0.09	0.24	0.02	0	0	0.02	0.22	0.04	0	0	0	0	0.4	0	0	0.03	0	0	0	0	0	0	0	0	0.27	0	0	0.09	0	0	0	0	4	0.02	0.36	0	0	0.02	0	0	0.02	0	0	0.11	0	0	0	0	0	0	0	0.13	0	0.04	0	0.22	0.53	0.09	0	0.53	0.09	0	0.16	0.04	0	0	0.33	0	0	0.58	0	0.07	0	0	0	0	0	0.13	0.09	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0.62	0	0	0	0	0.02	0.02	0	1.07	0.07	1.65	0	0.09	0.03	0
"njc121"	0.13	0	1.27	0.04	0	0.16	0.04	0.11	0	0.02	0.09	0.24	0.02	0	0	0.02	0.22	0.04	0	0	0	0	0.4	0	0	0.03	0	0	0	0	0	0	0	0	0.27	0	0	0.09	0	0	0	0	4	0.02	0.36	0	0	0.02	0	0	0.02	0	0	0.11	0	0	0	0	0	0	0	0.13	0	0.04	0	0.22	0.56	0.09	0	0.53	0.09	0	0.18	0.04	0	0	0.33	0	0	0.58	0	0.09	0	0	0	0	0	0.16	0.09	0	0	0.09	0	0	0	0	0	0.02	0	0	0	0	0	0	0.07	0	0	0	0.62	0	0	0	0	0.02	0.02	0	1.07	0.07	1.65	0	0.09	0.03	0
"njc122"	22.52	27.48	38.78	59.64	4.17	17.23	13.88	66.16	24.21	28.64	16.43	21.48	18.45	4.76	16.42	20.48	41.16	20.04	1.78	14	31	23.37	20.9	20.74	22.98	18.82	3.53	22.63	34.64	29.76	24.88	27.12	1.22	20.81	22.33	0.73	1.47	11.74	5.23	14.34	4.16	32.9	14.38	12.47	11.3	37.76	22.47	15.9	15.72	21.69	17.54	34.9	33.25	14.81	14.58	3.51	12.34	17.7	37.38	18.6	13.92	21.29	41.35	32.51	9.27	10.03	27.24	17.19	1.56	22.93	11.19	15.86	32.52	14.19	41.33	33.24	39.49	15.57	17.43	4.4	8.59	22.84	34.19	39.11	6.6	35.47	16.11	15.96	24.12	10.38	23.94	9.14	30.47	3.56	15.05	27.62	1.98	6.2	38.25	9.88	15.32	20.76	3.49	34.34	15.04	12.89	29.33	25.85	5.35	28.19	8.28	30.57	16.56	27.38	26.16	12.32	7.31	5.62	27.41	9.13	14.27	16.24	13.85
"njc123"	0	0	0.02	0.13	0	0.02	0	0	0	0	0.02	0	0.11	0	0	0	0.02	0.11	0	0.04	0.04	0	0.02	0	0.04	0.29	0.07	0	0.02	0.02	0	0.02	0	0.11	0.04	0.02	0	0.13	0	0	0	0.07	0	0.02	0.07	0	0.16	0.04	0.04	0	0.13	0.09	0.02	0.07	0	0	0.07	0.04	0.02	0.02	0	0.07	0.02	0	0	0.02	0	0.13	0	0.02	0.04	0.11	0	0.11	0.09	0.02	0	0.02	0	0.02	0.04	0.02	0.04	0	0	0.11	0.02	0.07	0.04	0	0.02	0.02	0.04	0	0.02	0.02	0	0.02	0.18	0.07	0.02	0.11	0	0	0.02	0	0.04	0.02	0.02	0.04	0.09	0.02	0.04	0.13	0.09	0.01	0.02	0	0.02	0.04	0.02	0	0.11
"njc124"	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.65	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.2	0	0.07	0	0	0	0
"njc125"	0.13	0	0.56	0.04	0	0.16	0.04	0.16	0	0.02	0.22	0.29	0.4	0	0	0.04	0.22	0.07	0.02	0.02	0.02	0.02	0.56	0	0	0.16	0.02	0.11	0	0.09	0	0	0	0.07	0.29	0	0.02	0.09	0	0	0	0	4.29	0.11	0.45	0	0	0.02	0.04	0	0.02	0.04	0	0.31	0	0.07	0	0.02	0.24	0	0	0.16	0	0.29	0.02	0.22	0.85	0.09	0	0.56	0.11	0	0.22	0.07	0	0.07	0.51	0	0	0.58	0.13	0.13	0	0	0.02	0	0	0.42	0.09	0	0.02	0.27	0	0.02	0	0	0	0.07	0	0.47	0.02	0.22	0.07	0	0.07	0	0	0	1.2	0	0	0	0	0.38	0.04	0	1.11	0.07	1.38	0	0.31	0.08	0.04
"njc126"	22.52	27.48	38.71	59.64	4.17	17.23	13.92	0.8	24.18	28.62	16.36	21.48	18.4	4.8	16.31	20.46	41.14	20.04	1.78	14.03	31	23.37	20.9	20.74	23.07	18.64	3.53	22.72	34.64	29.78	24.88	27.12	1.22	20.81	22.33	0.73	1.47	11.74	5.23	14.41	4.16	32.87	14.36	12.47	11.28	37.76	22.47	15.9	15.72	21.67	17.54	34.9	33.25	14.81	14.58	3.51	12.34	17.7	37.38	18.58	13.87	21.29	41.35	32.51	9.27	10	27.26	17.19	1.56	22.93	11.19	15.88	32.55	14.19	41.33	33.24	39.51	15.3	17.41	4.4	8.59	22.82	34.19	39.11	6.6	35.47	16.04	15.89	24.12	10.36	23.94	9.16	30.47	3.56	15.03	27.62	1.98	6.16	38.24	9.86	15.32	20.76	3.49	34.16	15.04	12.89	29.29	25.78	5.39	28.19	8.3	30.59	16.45	27.49	26.16	12.44	7.38	5.64	27.41	9.27	14.27	16.32	13.88
"njc127"	0.33	0.31	1.85	1.18	2.34	0.42	1.16	0.13	0	1	6.64	1.73	2.95	0.4	1.82	0.18	0	1.13	0.2	3.6	1.31	1.18	2.94	1.51	3.67	1.73	0.33	3.62	2.58	3.84	0.38	5.78	0.24	2.36	1.89	0.33	0.18	0.06	4.61	3.89	0.71	6.03	12.02	1.67	1.21	3.78	1.11	0.78	1.87	0.91	3.05	3.29	2.16	1.45	0.73	0.47	3.47	1.07	0.42	0.76	0.58	2.76	1.8	1.78	1.8	0.49	3.45	6.03	0.58	2.6	0.78	1.25	1	4.05	0.96	3.58	1.62	1.49	1.04	1.58	1.16	0.69	2.96	1.69	0.64	2.58	1.51	1	5.6	1.78	2.27	0.87	2.29	0.62	3.37	9.09	0.29	1.53	2.85	1.6	0.69	2.2	0.69	0.6	1.36	0.58	1.69	0.82	2.87	0.64	1.07	0.07	8.22	1.29	0.98	1.26	3.96	0.58	0.93	0.22	0.89	0.29	2.05
"njc128"	1.56	5.86	1.58	25.18	2.97	1.33	2.65	0.74	0.04	6.54	2.03	3.02	2.01	0.93	4.89	3.38	2.33	6.98	0.42	3.78	8.32	6.54	4.83	3.82	6.11	4.1	1.42	6.36	8.71	4.96	4.67	7.31	0.33	7.03	5.49	0.27	0.51	4.46	2.89	3.58	1.31	12.9	1.4	3.14	1.64	11.84	7.89	6.12	6.85	5.58	4.7	15.63	8.71	4.64	3.84	1.02	4.94	7.25	12.09	4.78	3.87	4.69	17.57	5.64	3.07	4.2	1.34	5.25	0.44	4.4	3.67	6.87	16.28	5.18	17.19	9.45	7.67	4.4	4.8	0.51	3.34	0.27	9.25	10.6	1.8	8.98	4.51	0.51	5.62	4.25	4.54	0.27	6.38	1.09	5.15	5.2	0.36	1.02	15.73	2.02	6.05	7.49	0.8	6.69	3.36	2.58	12.12	10.58	0.62	5.2	3.52	12.94	4.87	6.68	10.49	5.1	1.04	0.71	0.71	3.76	3.38	0.98	2.6
"njc129"	0.07	0.02	0.44	0	0.02	0.18	0.09	0.09	0	0	0.22	0.24	0.09	0.04	0	0	0	0.04	0	0.02	0.02	0	0.49	0	0.09	0.09	0.02	0.09	0	0.04	0.02	0.02	0	0	0.27	0	0	0	0	0.09	0	0.04	4.07	0.04	1.03	0	0.01	0.04	0	0	0.02	0	0	0.13	0	0	0.02	0	0.02	0.02	0	0.16	0.02	0.09	0.04	0	0.76	0.11	0	0.6	0	0.02	0.16	0.04	0	0	0.38	0.02	0	0.6	0.02	0.07	0	0	0	0	0.04	0.04	0.09	0.02	0.04	0.2	0	0	0.02	0.02	0	0.04	0	0.04	0	0.04	0	0.04	0	0	0	0.02	0.76	0.02	0.02	0.02	0.09	0.18	0.02	0.12	1.44	0.09	0.36	0.13	0.09	0.1	0.16
"njc130"	0	0	0	0	0	0	0	1.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc131"	0.07	0	0.4	0	0	0.16	0.09	0.09	0	0	0.09	0.24	0.02	0.04	0	0	0	0.04	0	0.02	0	0	0.4	0	0.09	0.03	0	0.09	0	0.02	0	0.02	0	0	0.27	0	0	0	0	0.07	0	0	4	0.02	0.36	0	0	0.02	0	0	0.02	0	0	0.11	0	0	0	0	0	0	0	0.13	0.02	0.04	0.02	0	0.4	0.09	0	0.53	0	0.02	0.11	0.04	0	0	0.36	0	0	0.51	0.02	0.07	0	0	0	0	0	0.04	0.09	0	0	0.04	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71	0	0.02	0.02	0	0.13	0.02	0.12	1.07	0.09	0.29	0.13	0.09	0.09	0.02
"njc132"	0	0	0	0	0	0	0	1.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc133"	0.07	0	0.87	0.04	0	0	0	0.02	0	0.02	0	0	0	0	0	0.02	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0.13	0	0	0	0.09	0	0.04	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0.09	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0.02	0	0	0	0	0	0	0	0.07	0	1.4	0	0	0.03	0
"njc134"	0.78	0.33	2.6	1.22	2.37	3	1.16	0.2	0	1.05	8.07	1.76	3.51	0.42	2.07	1.11	0.27	1.11	0.29	3.73	1.69	1.2	3.11	1.58	3.78	2.74	0.53	3.65	2.6	4.02	0.71	5.96	0.49	2.78	1.91	0.4	0.22	0.14	4.63	4.11	0.73	6.34	9.31	2.36	2	3.78	1.1	0.78	1.82	0.89	3.03	3.31	2.2	1.49	0.73	0.47	3.53	1.11	0.49	0.76	0.6	2.76	1.82	1.96	1.87	0.78	6.3	5.98	0.64	2.51	0.93	1.25	1.47	4.03	0.96	3.58	1.67	1.53	1.09	2.47	1.31	1.27	2.94	1.69	0.69	2.56	1.51	2.05	5.67	1.73	2.34	3.43	2.29	0.8	3.48	9.09	0.36	2.33	2.83	1.85	0.67	2.51	0.89	0.6	1.44	0.58	1.69	0.89	4.3	0.64	1.11	0.09	8.67	1.16	0.98	1.25	6.16	0.69	2.45	0.27	0.76	0.53	6.8
"njc135"	0.09	0.07	0.67	0.07	0.02	0.22	0.07	0.11	0	0.02	0.4	0.24	0.25	0	0.02	0.04	0	0.09	0	0.04	0.11	0.09	0.6	0.04	0.09	0.22	0.13	0.11	0	0.07	0.07	0.07	0	0.13	0.42	0.04	0.02	0.1	0.02	0.13	0.07	0.09	4.36	0.11	1.08	0	0.11	0.07	0.07	0	0.04	0	0	0.18	0.02	0.09	0.09	0.02	0.11	0.09	0.11	0.18	0	0.11	0.11	0.02	1.49	0.18	0.04	0.87	0.11	0.09	0.27	0.2	0.04	0.04	0.38	0.02	0.16	0.62	0.04	0.2	0.09	0.02	0.04	0.2	0.04	0.22	0.22	0.04	0.11	0.36	0	0.07	0.07	0.07	0.04	0.16	0.03	0.24	0.04	0.18	0	0.04	0	0	0.09	0.07	0.85	0.04	0.04	0	0.33	0.11	0.09	0.01	1.91	0.11	0.4	0.04	0.13	0.03	0.58
"njc136"	0	0	0	0	0	0.02	0	0	0	0	0.89	0	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc137"	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
