"ID"	"Ginger_2"	"Padme_5"	"Padme_6"	"Ginger_7"	"Padme_7"	"Charles_9"	"Franc_9"	"Grogu_9"	"Henry_9"	"Ivy_9"	"Buddy_11"	"Joans_11"	"Padme_11"	"Ginger_14"	"Buddy_16"	"Buddy_17"	"Ivy_17"	"Padme_17"	"Buddy_18"	"Ginger_18"	"Ivy_18"	"Franc_19"	"Ivy_19"	"Ginger_20"	"Buddy_21"	"Joans_21"	"Franc_22"	"Grogu_22"	"Henry_22"	"Joans_22"	"Marshmallow_22"	"Franc_24"	"Ginger_24"	"Henry_24"	"Ivy_24"	"Marshmallow_24"	"Henry_25"	"Ginger_29"	"Henry_29"	"Joans_29"	"Ginger_36"	"Grogu_36"	"Henry_36"	"Franc_37"	"Grogu_37"	"Grogu_41"	"Joans_41"	"Marshmallow_41"	"Ginger_42"	"Grogu_42"	"Henry_42"	"Ivy_42"	"Buddy_44"	"Franc_44"	"Ginger_44"	"Ivy_44"	"Joans_44"	"Marshmallow_44"	"Buddy_45"	"Franc_45"	"Grogu_45"	"Henry_45"	"Ivy_45"	"Joans_45"	"Marshmallow_45"	"Buddy_46"	"Charles_46"	"Ivy_46"	"Joans_46"	"Marshmallow_46"	"Franc_47"	"Ginger_47"	"Ivy_47"	"Marshmallow_47"	"Buddy_48"	"Charles_48"	"Franc_48"	"Grogu_48"	"Ivy_48"	"Joans_48"	"Marshmallow_48"	"Charles_49"	"Franc_49"	"Ginger_49"	"Henry_49"	"Ivy_49"	"Joans_49"	"Marshmallow_49"	"Buddy_50"	"Charles_50"	"Franc_50"	"Ginger_50"	"Grogu_50"	"Ivy_50"	"Joans_50"	"Charles_51"	"Franc_51"	"Joans_51"	"Buddy_52"	"Charles_52"	"Ginger_52"	"Grogu_52"	"Marshmallow_52"	"Franc_53"	"Marshmallow_53"	"Charles_55"	"Ginger_55"	"Ivy_55"	"Buddy_56"	"Franc_56"	"Grogu_56"	"Joans_56"	"Buddy_57"	"Joans_57"	"Ginger_58"	"Henry_59"	"Joans_60"	"Marshmallow_60"	"Joans_62"	"Henry_66"	"Ivy_67"	"Franc_68"	"Grogu_70"
"njc101"	0.04	0.2	0.13	0.12	0.13	0.98	0.13	0	0.12	0.02	0.07	0	0.07	0.04	0	0	0.04	1.32	0	0.02	0	0	0	0	0.02	0.22	0	0	0.02	0	0	0	0	0.09	0	0	0.09	0	0.02	0	0.02	0	0	0	0	0	0.09	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0.22	0	0	0	0	0.09	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0.02	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0.07	0	0	0	0	0.02	0.02	0	0.11	0	0.02
"njc102"	0	0	0	0	0	0.47	0	0	0	0	0	0	0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc103"	0	0.13	0.02	0	0.07	1.4	0	0	0.03	0	0.07	0	0.87	0.04	0	0	0	0.02	0	0.02	0	0	0	0	0.02	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0.13	0	0	0	0.09	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0
"njc104"	0.04	0.07	0.11	0.12	0.07	0.04	0.13	0	0.09	0.02	0	0	0.02	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.09	0	0	0.09	0	0.02	0	0.02	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0.02	0	0.11	0	0.02
"njc105"	0	0	0	0	0	0.47	0	0	0	0	0	0	0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc106"	0.04	0.09	0.07	0.18	0.02	0	0.07	0.38	0.06	0.18	0.09	0.11	0.04	0.09	0.04	0.11	0.09	0	0.04	0.18	0.07	0.13	0.16	0.16	0.02	0.04	0.2	0.02	0.16	0.07	0.09	0.29	0.13	0.33	0.23	0.04	0.07	0.16	0.04	0.02	0.13	0	0.11	0.18	0.02	0	0.77	0	0.09	0.09	0.24	0.02	0.11	0.11	0.49	0.32	0.09	0.24	0.04	0.29	0.29	0.36	0.11	0.04	0.04	0.09	0.04	0.22	0.11	0.2	0.6	0.56	0.13	0.13	0.07	0	0.51	0.02	0.11	0.78	0.27	0.04	0.42	0.38	0.4	0.09	0.18	0.13	0.04	0.2	0.2	0.29	0.04	0.38	0.04	0.02	0.33	0.09	0.04	0.02	0.27	0.02	0.09	0.22	0	0.02	0.33	0.22	0.09	0.2	0.02	0.04	0.02	0.02	0.51	0.47	0.09	0.13	0.47	0.11	0.24	0.33	0
"njc107"	24.31	18.74	18.5	29.49	24.18	41.87	30.41	14.91	26.09	16.65	28.95	29.95	40.21	58.59	2.1	18.55	20.21	4.44	26.19	27.98	13.15	25.76	16.99	15.05	20.53	41.43	19.83	1.6	14.63	33.32	22.14	21.68	19.25	25.09	18.25	3.27	30.8	32.09	31.11	24.61	23.98	1	19.14	21.8	0.4	1.29	15.54	0.82	21.77	3.69	27.26	15.09	11.34	11.87	34.36	22.31	15.24	14.12	20.8	16.62	32.9	31.1	14.3	13.84	3.13	9.29	16.77	37.62	17.91	13.43	19.07	42.68	31.56	14.07	9.72	25.32	11.54	1	21.76	11.06	19.31	31.88	10.35	40.55	29.79	40.4	14.12	17.96	9.99	22.32	31.26	37.55	5.96	32.98	14.73	15.48	19.58	8.67	22.2	8.74	28.27	2.96	15.12	18.67	1.71	12.35	35.66	8.54	17.09	18.83	2.89	33.85	14	12.93	27.71	24.97	28.92	26.29	30.81	10.69	32.5	27.47	8.47
"njc108"	0	0.58	0.62	0	1.07	1.65	0	0.09	0.03	0	0.13	0	1.25	0.04	0	0.16	0.04	0.11	0	0.02	0.09	0.24	0.02	0	0.02	0.22	0.04	0	0	0	0	0.4	0	0	0.03	0	0	0	0	0	0	0	0	0.27	0	0	0.09	0	0	0	0	4	0.02	0.36	0	0.01	0.02	0	0	0.02	0	0	0.11	0	0	0	0	0	0	0	0.13	0	0.04	0	0.22	0.53	0.09	0	0.53	0.09	0	0.16	0.04	0	0	0.33	0	0	0	0.07	0	0	0	0	0	0.13	0.09	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0.02	0.02	0.07
"njc109"	0.04	0.11	0.13	0.12	0.27	0.11	0.13	0	0.1	0.02	0	0	0.11	0	0	0	0.04	1.29	0	0	0	0	0	0	0	0.02	0	0	0.02	0.02	0	0.02	0	0.09	0	0	0.09	0	0.02	0	0.02	0	0	0	0	0	0	0	0.07	0	0.04	0	0	0.67	0	0.01	0	0	0.02	0.02	0	0	0.02	0	0	0	0	0	0	0	0.02	0.02	0	0.02	0	0.02	0	0	0	0	0.02	0.04	0	0	0	0.02	0	0	0	0.04	0	0	0	0	0	0.02	0	0	0	0.02	0	0	0.02	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0.04	0	0.11	0	0.02
"njc110"	0.27	1.22	2.38	0.83	2.89	1.18	0.13	0.4	0	1.11	0.2	0.16	1.98	0.71	0.07	0.22	0.96	0.11	0	0.36	2.7	1.49	1.21	0.56	0.02	0	0.96	0.18	1.76	0.87	0.29	2.27	1.13	1.47	0.89	0.18	1.62	0.98	2.42	0.11	4.27	0.18	1.36	1.13	0.22	0.11	0	1.91	2.29	0.4	4.02	7.07	1.18	1.01	1.87	0.78	0.4	1.4	0.4	2.32	0.8	0.87	1.18	0.33	0.27	2.09	0.49	0.29	0.33	0.24	2.2	1.09	1.44	0.96	0.27	2.23	4.74	0.38	1.94	0.02	0.71	0.82	3.18	0.53	2.11	1.42	1.07	0.8	0.73	0.49	2.56	0.82	0.49	2.16	0.71	0.67	4.67	1.04	1.54	0.58	1	0.33	1.56	7.62	0.18	0.8	1.81	0.76	0.51	1.38	0.36	0.31	0.73	0.36	0.82	0.53	0.36	0.56	0.02	4.71	0.53	0.42	0.44
"njc111"	0	0.18	0.04	0	0.27	1	0	0	0.03	0	0.07	0	0.07	0.04	0	0	0	0.02	0	0.02	0	0	0	0	0.02	0.22	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0.04	0	0	0.65	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0
"njc112"	0	0.58	0.62	0	1.07	1.65	0	0.09	0.03	0	0.13	0	1.25	0.04	0	0.16	0.04	0.11	0	0.02	0.09	0.24	0.02	0	0.02	0.22	0.04	0	0	0	0	0.4	0	0	0.03	0	0	0	0	0	0	0	0	0.27	0	0	0.09	0	0	0	0	4	0.02	0.36	0	0.01	0.02	0	0	0.02	0	0	0.11	0	0	0	0	0	0	0	0.13	0	0.04	0	0.22	0.53	0.09	0	0.53	0.09	0	0.16	0.04	0	0	0.33	0	0	0	0.07	0	0	0	0	0	0.13	0.09	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0.02	0.02	0.07
"njc113"	0	0	0	0	0	0.47	0	0	0	0	0	0	0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc114"	0.42	2.53	4.23	1.6	5.98	2.76	0.47	0.98	2.61	7.87	1.42	0.69	7.81	3.16	2.54	3.36	1.33	0.16	0.76	1.51	5.3	1.8	3.06	2.25	2.14	4.45	1.89	0.29	3.89	2.18	1.65	3.42	1.78	3.91	3.67	0.71	4	2.87	4.11	1.02	6.18	0.47	3.47	2.18	0.44	0.22	0.48	4.74	4.25	0.78	7.25	8.98	2.47	2.36	4.47	1.8	1.47	2.22	1.29	3.68	4.43	2.65	2.14	0.91	0.49	4.13	1.85	2.09	1.13	0.67	2.98	2.71	2.6	2.02	0.8	7.25	6.45	0.64	2.91	1.05	1.82	3.27	4.34	2.31	4	2.53	1.65	1.38	1.69	4.2	3.18	2.42	0.76	3.2	1.76	3.49	5.96	2.16	2.65	3.74	2.6	0.84	3.61	9.2	0.38	2.27	4.34	1.98	1.38	3.25	0.91	0.96	1.53	0.73	2.85	1.65	0.84	1.36	1.04	8.73	2.51	1.69	1.58
"njc115"	0	0.04	0.6	0	0.24	0.73	0	0.22	0.04	0.04	0	0	1	0	0	0	0	0.04	0	0	0.13	0.04	0.38	0	0.02	0	0.02	0.02	0.02	0.04	0.02	0.16	0	0	0.12	0.02	0.11	0	0.09	0	0	0	0.07	0.02	0	0.02	0	0	0	0	0.04	0.29	0.09	0.74	0	0.01	0	0.04	0	0	0.04	0	0.2	0	0.07	0	0.02	0.24	0	0	0.02	0	0.24	0	0	0.6	0	0	0	0.02	0	0.18	0	0	0.07	0.18	0	0	0.13	0.09	0	0	0.02	0	0	0.31	0	0	0.02	0.22	0	0.02	0	0	0	0.09	0	0.47	0.02	0.22	0.07	0	0	0	0	0	0	0	0	0	0.36	0.02	0
"njc116"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc117"	0	0.13	0.02	0	0.07	1.4	0	0	0.03	0	0.07	0	0.87	0.04	0	0	0	0.02	0	0.02	0	0	0	0	0.02	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0.13	0	0	0	0.09	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0
"njc118"	0.04	0.07	0.11	0.12	0.07	0.04	0.13	0	0.09	0.02	0	0	0.02	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.09	0	0	0.09	0	0.02	0	0.02	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0.02	0	0.11	0	0.02
"njc119"	0	0.13	0.02	0	0.07	1.4	0	0	0.03	0	0.07	0	0.87	0.04	0	0	0	0.02	0	0.02	0	0	0	0	0.02	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0.13	0	0	0	0.09	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0
"njc120"	0	0.58	0.62	0	1.07	1.65	0	0.09	0.03	0	0.13	0	1.25	0.04	0	0.16	0.04	0.11	0	0.02	0.09	0.24	0.02	0	0.02	0.22	0.04	0	0	0	0	0.4	0	0	0.03	0	0	0	0	0	0	0	0	0.27	0	0	0.09	0	0	0	0	4	0.02	0.36	0	0.01	0.02	0	0	0.02	0	0	0.11	0	0	0	0	0	0	0	0.13	0	0.04	0	0.22	0.53	0.09	0	0.53	0.09	0	0.16	0.04	0	0	0.33	0	0	0	0.07	0	0	0	0	0	0.13	0.09	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0.02	0.02	0.07
"njc121"	0	0.58	0.62	0	1.07	1.65	0	0.09	0.03	0	0.13	0	1.27	0.04	0	0.16	0.04	0.11	0	0.02	0.09	0.24	0.02	0	0.02	0.22	0.04	0	0	0	0	0.4	0	0	0.03	0	0	0	0	0	0	0	0	0.27	0	0	0.09	0	0	0	0	4	0.02	0.36	0	0.01	0.02	0	0	0.02	0	0	0.11	0	0	0	0	0	0	0	0.13	0	0.04	0	0.22	0.56	0.09	0	0.53	0.09	0	0.18	0.04	0	0	0.33	0	0	0	0.09	0	0	0	0	0	0.16	0.09	0	0	0.09	0	0	0	0	0	0.02	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0.02	0.02	0.07
"njc122"	4.74	4.4	5.3	12.31	7.31	27.4	9.14	14.24	16.24	13.83	22.52	27.48	38.79	59.64	4.17	17.24	13.87	66.18	24.19	28.63	16.43	21.47	18.42	16.43	20.5	41.19	20.03	1.78	13.98	30.98	23.37	20.9	20.74	22.98	18.82	3.53	22.64	34.64	29.78	24.88	27.12	1.22	20.81	22.36	0.73	1.47	11.74	5.25	14.37	4.16	32.9	14.38	12.45	11.31	37.79	22.47	15.9	15.72	21.69	17.53	34.93	33.25	14.81	14.58	3.51	12.34	17.73	37.36	18.6	13.89	21.27	41.35	32.51	9.27	9.98	27.24	17.16	1.56	22.91	11.21	15.86	32.52	14.2	41.33	33.21	39.49	15.57	17.43	8.59	22.83	34.17	39.11	6.6	35.47	16.11	15.95	24.09	10.36	23.94	9.1	30.49	3.56	15.05	27.62	1.96	6.21	38.24	9.88	15.33	20.77	3.49	34.36	15.04	12.89	29.36	25.81	28.19	8.28	30.57	16.53	27.36	26.16	5.62
"njc123"	0	0.02	0	0.01	0.02	0.02	0.04	0.02	0	0.11	0	0	0.02	0.13	0	0.02	0.02	0	0	0	0.02	0	0.09	0	0	0.02	0.11	0	0.04	0.04	0	0.02	0	0.04	0.29	0.07	0	0.02	0.02	0	0.02	0	0.11	0.04	0.02	0	0.13	0.02	0	0	0.07	0	0	0.07	0	0.14	0.04	0.04	0	0.13	0.09	0.02	0.07	0	0	0.07	0.04	0.04	0.02	0	0.07	0.02	0	0	0.02	0	0.13	0	0	0.04	0.11	0	0.11	0.09	0.02	0	0.02	0	0.04	0.02	0.04	0	0	0.11	0.02	0.04	0.02	0	0.02	0.02	0.04	0	0.02	0.02	0	0.02	0.17	0.07	0.02	0.11	0	0	0	0	0.07	0.02	0.04	0.09	0.02	0.04	0.13	0.09	0
"njc124"	0	0.04	0.02	0	0.2	0.07	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.65	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc125"	0	0.58	1.2	0	1.11	1.38	0	0.31	0.08	0.04	0.13	0	0.56	0.04	0	0.16	0.04	0.16	0	0.02	0.22	0.29	0.4	0	0.04	0.22	0.07	0.02	0.02	0.02	0.02	0.56	0	0	0.16	0.02	0.11	0	0.09	0	0	0	0.07	0.29	0	0.02	0.09	0	0	0	0	4.29	0.11	0.45	0	0.01	0.02	0.04	0	0.02	0.04	0	0.31	0	0.07	0	0.02	0.24	0	0	0.16	0	0.29	0	0.22	0.85	0.09	0	0.53	0.11	0	0.22	0.04	0	0.07	0.51	0	0	0.13	0.13	0	0	0.02	0	0	0.42	0.09	0	0.02	0.27	0	0.02	0	0	0	0.07	0	0.47	0.02	0.22	0.07	0	0.07	0	0	0	0	0	0	0	0.38	0.04	0.07
"njc126"	4.78	4.4	5.35	12.42	7.38	27.4	9.27	14.24	16.33	13.85	22.52	27.48	38.72	59.64	4.17	17.24	13.92	0.8	24.19	28.61	16.36	21.47	18.38	16.31	20.48	41.16	20.03	1.78	14	30.98	23.37	20.9	20.74	23.07	18.64	3.53	22.73	34.64	29.8	24.88	27.12	1.22	20.81	22.36	0.73	1.47	11.74	5.25	14.44	4.16	32.88	14.36	12.45	11.28	37.79	22.47	15.88	15.72	21.67	17.53	34.93	33.25	14.81	14.58	3.51	12.34	17.73	37.36	18.58	13.85	21.27	41.35	32.51	9.29	9.98	27.26	17.16	1.56	22.91	11.21	15.88	32.55	14.2	41.33	33.21	39.51	15.3	17.41	8.57	22.81	34.17	39.11	6.6	35.47	16.04	15.88	24.09	10.34	23.94	9.12	30.49	3.56	15.03	27.62	1.96	6.16	38.23	9.86	15.35	20.77	3.49	34.19	15.04	12.89	29.31	25.77	28.19	8.3	30.59	16.42	27.47	26.16	5.64
"njc127"	0.4	1.58	2.87	1.26	3.96	0.93	0.22	0.87	0.29	2.04	0.33	0.31	1.82	1.18	2.34	0.42	1.13	0.13	0	1	6.64	1.73	2.95	1.83	0.18	0	1.13	0.2	3.58	1.31	1.18	2.94	1.51	3.67	1.72	0.33	3.62	2.58	3.84	0.38	5.78	0.24	2.36	1.91	0.33	0.18	0.06	4.59	3.89	0.71	6.02	12.02	1.67	1.21	3.78	1.12	0.78	1.87	0.91	3.05	3.29	2.16	1.45	0.73	0.47	3.47	1.09	0.42	0.76	0.58	2.76	1.8	1.78	1.78	0.49	3.45	6	0.58	2.6	0.78	1.25	1	4.05	0.96	3.58	1.62	1.49	1.04	1.16	0.69	2.96	1.69	0.64	2.58	1.51	1.02	5.6	1.78	2.27	0.87	2.29	0.62	3.37	9.09	0.29	1.54	2.85	1.6	0.69	2.2	0.69	0.6	1.36	0.58	1.69	0.82	0.64	1.07	0.07	8.22	1.29	0.98	0.58
"njc128"	0.93	0.51	0.62	5.1	1.04	0.71	3.76	3.36	0.98	2.58	1.56	5.86	1.58	25.18	2.97	1.33	2.62	0.74	0.02	6.53	2.03	3.02	2.01	4.9	3.38	2.36	6.98	0.42	3.76	8.32	6.54	4.83	3.82	6.11	4.1	1.42	6.36	8.71	4.96	4.67	7.31	0.33	7.03	5.51	0.27	0.51	4.47	2.87	3.58	1.31	12.89	1.4	3.14	1.64	11.87	7.89	6.14	6.85	5.58	4.7	15.64	8.71	4.64	3.84	1.02	4.93	7.27	12.09	4.78	3.87	4.69	17.57	5.64	3.09	4.2	1.34	5.22	0.44	4.4	3.67	6.87	16.28	5.18	17.19	9.45	7.67	4.4	4.8	3.34	0.24	9.25	10.6	1.8	8.98	4.51	0.51	5.62	4.22	4.54	0.24	6.38	1.09	5.15	5.2	0.36	1.02	15.73	2.02	6.05	7.49	0.8	6.71	3.36	2.58	12.12	10.58	5.2	3.52	12.94	4.87	6.67	10.49	0.71
"njc129"	0.04	0.6	0.76	0.12	1.44	0.36	0.13	0.09	0.1	0.16	0.07	0.02	0.42	0	0.02	0.18	0.09	0.09	0	0	0.22	0.24	0.09	0	0	0	0.04	0	0.02	0.02	0	0.49	0	0.09	0.09	0.02	0.09	0	0.04	0.02	0.02	0	0	0.27	0	0	0	0	0.09	0	0.04	4.07	0.04	1.03	0	0.02	0.04	0	0	0.02	0	0	0.13	0	0	0.02	0	0	0.02	0	0.16	0.02	0.09	0.02	0	0.76	0.11	0	0.6	0	0.02	0.16	0.04	0	0	0.38	0.02	0	0	0.07	0	0	0	0	0.04	0.07	0.09	0.02	0.04	0.2	0	0	0.02	0.02	0	0.04	0	0.04	0.02	0.04	0	0.04	0	0	0	0.02	0.02	0.02	0.02	0.09	0.18	0.02	0.09
"njc130"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc131"	0.04	0.51	0.71	0.12	1.07	0.29	0.13	0.09	0.09	0.02	0.07	0	0.4	0	0	0.16	0.09	0.09	0	0	0.09	0.24	0.02	0	0	0	0.04	0	0.02	0	0	0.4	0	0.09	0.03	0	0.09	0	0.02	0	0.02	0	0	0.27	0	0	0	0	0.07	0	0	4	0.02	0.36	0	0.01	0.02	0	0	0.02	0	0	0.11	0	0	0	0	0	0	0	0.13	0.02	0.04	0.02	0	0.4	0.09	0	0.53	0	0.02	0.11	0.04	0	0	0.36	0	0	0	0.07	0	0	0	0	0	0.04	0.09	0	0	0.04	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0.02	0	0.13	0.02	0.09
"njc132"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc133"	0	0.13	0.02	0	0.07	1.4	0	0	0.03	0	0.07	0	0.87	0.04	0	0	0	0.02	0	0.02	0	0	0	0	0.02	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0.13	0	0	0	0.09	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0
"njc134"	0.4	2.47	4.32	1.25	6.16	2.45	0.27	0.73	0.51	6.8	0.78	0.33	2.58	1.22	2.37	3	1.13	0.2	0	1.04	8.07	1.73	3.51	2.07	1.11	0.27	1.13	0.29	3.71	1.69	1.2	3.11	1.58	3.78	2.74	0.53	3.65	2.6	4.02	0.71	5.96	0.47	2.78	1.93	0.4	0.22	0.14	4.63	4.11	0.73	6.34	9.31	2.36	2	3.78	1.11	0.78	1.82	0.89	3.03	3.31	2.2	1.49	0.73	0.47	3.53	1.13	0.45	0.76	0.6	2.76	1.82	1.96	1.85	0.73	6.3	5.96	0.64	2.51	0.93	1.25	1.47	4.03	0.96	3.58	1.67	1.53	1.09	1.29	1.27	2.93	1.69	0.69	2.56	1.51	2.07	5.67	1.73	2.34	3.43	2.29	0.8	3.48	9.09	0.33	2.31	2.81	1.85	0.67	2.51	0.87	0.62	1.44	0.58	1.69	0.87	0.64	1.11	0.09	8.67	1.16	0.98	0.69
"njc135"	0	0.62	0.85	0.01	1.91	0.4	0.04	0.13	0.03	0.58	0.09	0.07	0.65	0.07	0.02	0.22	0.04	0.11	0	0.02	0.4	0.24	0.25	0.02	0.04	0	0.09	0	0.02	0.11	0.09	0.6	0.04	0.09	0.22	0.13	0.11	0	0.07	0.07	0.07	0.02	0.13	0.44	0.04	0.02	0.1	0	0.13	0.07	0.09	4.36	0.11	1.08	0	0.12	0.04	0.07	0	0.04	0	0	0.18	0.02	0.09	0.09	0.04	0.09	0.09	0.11	0.18	0	0.11	0.09	0.02	1.49	0.16	0.04	0.87	0.11	0.09	0.27	0.2	0.04	0.04	0.38	0.02	0.16	0.04	0.2	0.09	0.02	0.04	0.2	0.04	0.24	0.22	0.04	0.11	0.36	0	0.07	0.07	0.07	0.04	0.16	0.03	0.24	0.04	0.18	0	0.04	0	0	0.09	0.04	0.04	0.04	0	0.33	0.11	0.09	0.11
