"ID"	"hera_1"	"wolverine_1"	"hamlet_11"	"hera_11"	"jarjarbinks_11"	"hera_14"	"iris_14"	"jarjarbinks_14"	"kubo_14"	"wolverine_14"	"jarjarbinks_15"	"kubo_15"	"iris_17"	"kubo_17"	"wolverine_17"	"hamlet_18"	"hera_18"	"iris_18"	"jarjarbinks_18"	"kubo_18"	"wolverine_18"	"ophelia_19"	"wolverine_19"	"hera_2"	"jarjarbinks_2"	"hamlet_20"	"hera_20"	"iris_20"	"korra_20"	"ophelia_20"	"hamlet_21"	"jarjarbinks_21"	"korra_21"	"kubo_21"	"hamlet_22"	"hera_22"	"iris_22"	"kubo_22"	"hamlet_23"	"iris_23"	"korra_23"	"hera_24"	"kubo_24"	"ophelia_24"	"wolverine_24"	"kubo_25"	"jarjarbinks_29"	"korra_29"	"jarjarbinks_3"	"kubo_30"	"hamlet_31"	"jarjarbinks_32"	"hera_37"	"kubo_37"	"ophelia_37"	"wolverine_37"	"hamlet_41"	"hera_41"	"ophelia_43"	"iris_44"	"jarjarbinks_44"	"hamlet_45"	"hera_45"	"jarjarbinks_45"	"korra_45"	"ophelia_45"	"hamlet_46"	"iris_46"	"hamlet_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"korra_48"	"kubo_48"	"ophelia_48"	"wolverine_48"	"iris_49"	"jarjarbinks_49"	"kubo_49"	"ophelia_49"	"wolverine_49"	"jarjarbinks_50"	"korra_50"	"kubo_50"	"ophelia_50"	"wolverine_50"	"jarjarbinks_52"	"kubo_52"	"hera_53"	"kubo_53"	"iris_55"	"ophelia_55"	"ophelia_57"	"wolverine_57"	"wolverine_58"	"hamlet_59"	"iris_59"	"ophelia_59"	"korra_6"	"iris_60"	"wolverine_60"	"hamlet_67"	"hera_67"	"jarjarbinks_68"	"hera_7"	"iris_7"	"korra_9"
"njc152"	0	0	0	0.02	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0.02	0	0	0	0	0	0	0	0	0.02	0	0	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0
"njc153"	0	0	0	0.02	0.09	0.02	0	0.02	0.04	0	0	0.16	0	0.09	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.02	0.04	0	0	0	0.02	0.04	0	0	0	0	0	0	0	0	0.02	0.02	0	0	0.02	0	0.02	0.02	0	0.04	0.02	0.04	0.02	0	0.03	0	0	0.02	0	0	0.02	0	0.02	0.07	0	0.04	0	0	0.09	0	0.02	0.07	0.04	0	0	0.09	0	0.04	0	0.04	0	0.04	0	0	0.02	0.02	0	0.02	0	0.02	0	0	0	0	0	0	0.08	0.02	0	0.02	0	0.07	0	0.07	0.02
"njc154"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36	0	0	0	0	0	0
"njc155"	0	0	0	0.02	0.09	0.02	0	0.02	0.04	0	0	0.16	0	0.09	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.02	0.04	0	0	0	0.02	0.04	0	0	0	0	0	0	0	0	0.02	0.02	0	0	0.02	0	0.02	0.02	0	0.04	0.02	0.04	0.02	0	0.03	0	0	0.02	0	0	0.02	0	0.02	0.07	0	0.04	0	0	0.09	0	0.02	0.07	0.04	0	0	0.09	0	0.04	0	0.04	0	0.04	0	0	0.02	0.02	0	0.02	0	0.02	0	0	0	0	0	0	0.08	0.02	0.36	0.02	0	0.07	0	0.07	0.02
"njc156"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36	0	0	0	0	0	0
"njc157"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36	0	0	0	0	0	0
"njc158"	0	0	0	0.02	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.25	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0	0	0	0.09	0	0.04	0	0	0	0	0	0	0	0.02	0.02	0	0	0.11	0	0.01	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0.11	0	0.11	0	0	0.04	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.2	0	0.07	0	0	0.02
"njc159"	0	0	0	0.02	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0.02	0	0	0	0	0	0	0	0	0.02	0	0	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0
"njc160"	0	0	0	0.02	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0.02	0	0	0	0	0	0	0	0	0.02	0	0	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0
"njc161"	37.13	41.38	26.05	44.66	18.83	45.91	28.12	17.76	11.38	37.12	27.95	38.87	26.82	40.71	55.2	20.14	18.69	25.02	17.54	38.34	44.63	22.08	37.22	3.21	19.28	11.62	11.47	42.08	14.48	17.72	26.27	14.91	18.56	26.07	9.2	14.12	46.29	29.56	21.24	25.18	19.5	17.89	28.87	31.07	65.45	12.81	28.58	29.31	24.04	14.89	37.58	15.07	17.11	43.67	10.38	40.45	26.55	35.58	26.55	36.45	6.09	12.47	12.78	10.26	19.43	33	17.41	30.27	15.18	13.89	30.02	14.65	22.57	21.44	11.56	33.9	26.56	13.58	23.67	9.1	30.43	13.67	20.23	19.56	6.45	40.39	16.49	15.67	22.96	18.31	28.02	20.67	23.98	26.27	46.49	22.36	15.23	11.29	16.06	19.39	40.41	6.54	44.17	19.58	34.77	18.83	22.34
"njc162"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0
"njc163"	0	0.07	0	0.02	0	0	0.98	0.02	0.13	0.31	0.02	0	0.31	0	0	0	0	0.33	0	0.02	0.02	0.02	0.6	0	0.16	0	0	0.42	0.07	0.02	0	0	0	0	0	0.02	0.24	0.04	0	0	0.11	0	0.02	0	0.04	0	0	0	0	0.07	0.02	0.03	0	0.18	0.11	0.07	0	0	0.02	0.69	0	0	0.02	0	0	0	0.02	0.51	0	0	0.38	0	0.02	0.27	0	0.04	0.04	0	0.04	0	0	0	0	0.18	0.11	0	0	0.09	0	0.09	0.22	0.04	0	0.07	0.04	0	0.07	0.02	0.02	1.09	0.09	0	0.02	0.07	0.02	0.08	0
"njc164"	0	0.07	0	0	0.02	0	1.98	0.04	0	0.87	0	0	0.49	0.02	0	0	0	0.67	0.02	0.02	0.02	0	1.04	0.02	0.36	0	0	0.62	0.02	0.02	0.02	0	0	0	0	0	0.31	0.04	0	0.02	0	0	0	0	0.04	0	0	0	0.02	0	0.02	0.07	0	0.18	0	0.07	0.03	0.02	0.04	0.87	0	0.02	0.07	0	0	0.02	0	0.87	0.02	0.07	0.64	0.09	0	0.29	0.04	0.09	0.11	0.02	0.04	0	0.04	0.02	0	0.18	0	0	0.02	0.09	0	0.09	0.33	0.04	0.04	0.07	0.02	0.02	0.18	0.02	0.01	1.53	0.04	0	0	0.13	0	0.16	0
"njc165"	0.02	0.27	0.02	0.02	0.24	0.02	0.02	0.16	0.09	0.13	0.24	0.24	0.02	0.07	0.04	0.07	0.02	0	0	0.13	0.24	0.2	0	0.02	0.29	0.02	0	0	0	0.11	0.02	0	0	0.38	0.02	0	0	0.13	0.04	0	0	0.02	0.02	0.22	0.11	0.11	0	0	0	0.2	0.4	0.01	0	0.24	0.07	0.13	0.03	0.04	0.24	0	0.02	0	0.07	0.18	0	0.2	0	0	0.07	0.02	0	0	0.02	0.11	0.16	0.04	0	0.02	0.29	0.11	0.13	0	0	0.18	0.38	0.09	0.02	0.04	0	0.22	0	0.11	0	0.07	0.07	0.09	0	0.22	0.13	0	0.53	0.2	0.02	0	0	0.01	0
"njc166"	0.31	1.38	0.44	0.31	1.24	0.38	4.78	2.65	0.71	2.16	1.49	0.96	2.94	2.78	3.53	0.53	0.93	4.14	1.8	4.69	2.6	2.51	4.25	1.07	9.75	1.18	1.44	1.91	2.67	2.49	1.04	2.53	2.13	3.23	0.58	0.02	3.09	2.98	0.8	1.42	2	1.36	1.91	4.09	4.22	2.25	2.13	0.76	1.29	0.8	2.18	2.56	2.13	0.64	1.27	2.18	0.69	0.89	1.02	7.95	4.87	1.87	1.96	0.65	5.93	1.69	1.2	10.65	2.2	1.69	4.74	2.29	3.96	2.27	2.62	3.69	2.47	3.42	2.05	3.07	3.09	3.29	2.56	3.38	1	0.89	4.24	3.69	0.53	1.71	1.85	1.49	7.67	0.89	1.04	1.67	4.67	4.96	2.51	13.34	1.54	4.56	0.36	2.6	0.4	1.7	6.6
"njc167"	0	0.02	0	0.09	0	0.11	0.04	0	0.02	0.11	0	0	0.04	0.04	0.04	0.04	0.02	0.02	0	0.04	0.02	0	0	0.02	0.07	0	0.04	0.04	0.33	0.04	0	0.04	0	0	0.02	0.04	0.09	0.02	0	0	0.09	0	0.13	0.04	0.02	0	0.02	0	0.07	0.13	0.11	0.13	0.04	0.13	0.16	0.02	0.22	0.07	0.02	0.13	0.02	0.07	0.13	0.09	0.04	0.16	0	0.13	0.04	0.02	0.18	0.02	0.02	0.11	0.13	0.02	0	0.4	0.04	0.09	0.13	0.11	0.02	0.2	0	0.02	0.07	0.04	0	0.09	0.04	0.18	0.04	0.02	0	0.02	0.04	0.13	0.31	0.16	0.13	0.04	0.04	0.18	0.04	0.27	0
"njc168"	0	0.07	0	0	0	0	0.98	0	0	0.31	0	0	0.31	0	0	0	0	0.33	0	0	0.02	0	0.6	0	0.16	0	0	0.42	0.02	0	0	0	0	0	0	0	0.24	0.02	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0.01	0	0.16	0	0.04	0	0	0	0.69	0	0	0	0	0	0	0	0.51	0	0	0.38	0	0	0.27	0	0.04	0.04	0	0.04	0	0	0	0	0.18	0	0	0	0.04	0	0.09	0.22	0	0	0.07	0.02	0	0.07	0.02	0	1.09	0.02	0	0	0	0	0.08	0
"njc169"	0	0.07	0	0	0	0.02	0.98	0	0	0.31	0	0	0.31	0	0	0	0	0.33	0	0	0.02	0	0.6	0	0.16	0	0	0.42	0.04	0	0	0	0	0	0	0	0.24	0.02	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0.01	0	0.18	0	0.04	0	0	0	0.69	0	0	0	0	0	0	0	0.51	0	0	0.38	0	0	0.27	0	0.04	0.04	0.04	0.04	0	0	0	0	0.18	0	0	0	0.04	0	0.09	0.22	0	0	0.07	0.02	0	0.07	0.02	0	1.09	0.02	0	0	0	0	0.08	0.02
"njc170"	0.07	0.31	0.33	0.22	1.09	0.27	21.7	0.78	0.38	6.64	0.53	0.38	3.4	0.13	0.11	0.18	0.11	3.27	0.07	0.13	0.16	0.16	3.13	0.33	1.63	0.2	0.2	1.36	0.38	0.38	0.07	0.07	0	0.04	0.04	0.04	0.56	0.11	0.2	0.16	0.09	0.16	0.13	0.62	0.11	0.22	0.02	0	0.11	0.22	0.24	0.26	0.13	0.64	0.33	0.18	0.39	0.24	0.4	1.69	0.11	0.42	0.64	0.16	0.04	0.47	0.13	1.78	0.58	0.58	1.31	0.13	0.02	0.64	1.16	0.27	0.18	0.53	0.24	0.93	0.36	0.13	0.02	0.53	0.09	0.09	0.11	0.42	0.18	0.27	0.58	0.45	0.84	0.18	0.09	0.38	0.64	0.4	0.65	4.34	0.33	0.58	0.07	0.29	0.13	0.56	0.07
