"ID"	"hera_1"	"wolverine_1"	"buddy_11"	"hamlet_11"	"hera_11"	"jarjarbinks_11"	"joans_11"	"padme_11"	"ginger_14"	"hera_14"	"iris_14"	"jarjarbinks_14"	"kubo_14"	"wolverine_14"	"jarjarbinks_15"	"kubo_15"	"buddy_16"	"buddy_17"	"iris_17"	"ivy_17"	"kubo_17"	"lambchop_17"	"padme_17"	"wolverine_17"	"buddy_18"	"ginger_18"	"hamlet_18"	"hera_18"	"iris_18"	"ivy_18"	"jarjarbinks_18"	"kubo_18"	"lambchop_18"	"wolverine_18"	"franc_19"	"ivy_19"	"ophelia_19"	"wolverine_19"	"ginger_2"	"hera_2"	"jarjarbinks_2"	"lambchop_2"	"ginger_20"	"goose_20"	"hamlet_20"	"hera_20"	"iris_20"	"korra_20"	"ophelia_20"	"buddy_21"	"hamlet_21"	"jarjarbinks_21"	"joans_21"	"korra_21"	"kubo_21"	"franc_22"	"goose_22"	"grogu_22"	"hamlet_22"	"henry_22"	"hera_22"	"iris_22"	"joans_22"	"kubo_22"	"marshmallow_22"	"hamlet_23"	"iris_23"	"korra_23"	"franc_24"	"ginger_24"	"henry_24"	"hera_24"	"ivy_24"	"kubo_24"	"marshmallow_24"	"ophelia_24"	"wolverine_24"	"henry_25"	"kubo_25"	"ginger_29"	"henry_29"	"jarjarbinks_29"	"joans_29"	"korra_29"	"jarjarbinks_3"	"kubo_30"	"hamlet_31"	"jarjarbinks_32"	"ginger_36"	"grogu_36"	"henry_36"	"franc_37"	"goose_37"	"grogu_37"	"hera_37"	"kubo_37"	"lambchop_37"	"ophelia_37"	"wolverine_37"	"goose_4"	"grogu_41"	"hamlet_41"	"hera_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"goose_42"	"grogu_42"	"henry_42"	"ivy_42"	"lambchop_42"	"ophelia_43"	"buddy_44"	"franc_44"	"ginger_44"	"goose_44"	"iris_44"	"ivy_44"	"jarjarbinks_44"	"joans_44"	"lambchop_44"	"marshmallow_44"	"buddy_45"	"franc_45"	"grogu_45"	"hamlet_45"	"henry_45"	"hera_45"	"ivy_45"	"jarjarbinks_45"	"joans_45"	"korra_45"	"marshmallow_45"	"ophelia_45"	"buddy_46"	"charles_46"	"goose_46"	"hamlet_46"	"iris_46"	"ivy_46"	"joans_46"	"lambchop_46"	"marshmallow_46"	"franc_47"	"ginger_47"	"ivy_47"	"marshmallow_47"	"buddy_48"	"charles_48"	"franc_48"	"grogu_48"	"hamlet_48"	"hera_48"	"iris_48"	"ivy_48"	"jarjarbinks_48"	"joans_48"	"korra_48"	"kubo_48"	"lambchop_48"	"marshmallow_48"	"ophelia_48"	"wolverine_48"	"charles_49"	"franc_49"	"ginger_49"	"henry_49"	"iris_49"	"ivy_49"	"jarjarbinks_49"	"joans_49"	"kubo_49"	"marshmallow_49"	"ophelia_49"	"wolverine_49"	"padme_5"	"buddy_50"	"charles_50"	"franc_50"	"ginger_50"	"grogu_50"	"ivy_50"	"jarjarbinks_50"	"joans_50"	"korra_50"	"kubo_50"	"lambchop_50"	"ophelia_50"	"wolverine_50"	"charles_51"	"franc_51"	"joans_51"	"lambchop_51"	"buddy_52"	"charles_52"	"ginger_52"	"goose_52"	"grogu_52"	"jarjarbinks_52"	"kubo_52"	"marshmallow_52"	"franc_53"	"hera_53"	"kubo_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"iris_55"	"ivy_55"	"lambchop_55"	"ophelia_55"	"buddy_56"	"franc_56"	"grogu_56"	"joans_56"	"buddy_57"	"joans_57"	"ophelia_57"	"wolverine_57"	"ginger_58"	"goose_58"	"wolverine_58"	"goose_59"	"hamlet_59"	"henry_59"	"iris_59"	"ophelia_59"	"korra_6"	"padme_6"	"iris_60"	"joans_60"	"marshmallow_60"	"wolverine_60"	"joans_62"	"henry_66"	"hamlet_67"	"hera_67"	"ivy_67"	"franc_68"	"jarjarbinks_68"	"ginger_7"	"hera_7"	"iris_7"	"padme_7"	"grogu_70"	"charles_9"	"franc_9"	"grogu_9"	"henry_9"	"ivy_9"	"korra_9"
"njc84"	0	0	0.07	0	0	0	0	0.04	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0.96	0.02	0	0	0.02	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0.07	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0.36	0	0	0	0	0	0	0	0	0	0	0.07	0	0.93	0	0	0.03	0	0
"njc85"	0	0.07	0.13	0	0	0.02	0.02	0.45	0.04	0	1.98	0.04	0	0.87	0	0	0.02	0.18	0.49	0.04	0.02	0.96	0.11	0	0	0.02	0	0	0.67	0.22	0.02	0.02	1.6	0.02	0.24	0.07	0	1.05	0	0.02	0.36	0	0	0	0	0	0.62	0.02	0	0.02	0	0	0.22	0	0	0.04	0	0	0	0	0	0.31	0	0.04	0	0	0.02	0	0.49	0	0	0	0.09	0	0.02	0	0.04	0	0	0	0.02	0	0.02	0	0.02	0	0	0.07	0	0	0	0.27	0	0	0.02	0.18	0	0	0.07	0.15	0	0.03	0.02	0.1	0	0.02	0	0	0	4.07	0.04	0.02	0.04	0.38	0	0	0.87	0	0	0.04	0.07	0	0	0.02	0	0.02	0	0.07	0.13	0	0	0	0	0.02	0.02	0	0	0	0.87	0	0.02	0.07	0	0.16	0	0.09	0	0.22	0.76	0.11	0	0.02	0.07	0.64	0.6	0.09	0.09	0	0.29	0	0	0.04	0.09	0.16	0.04	0	0	0.11	0.36	0.02	0.02	0.07	0	0	0.04	0.62	0	0.07	0	0	0	0	0.02	0.04	0	0.18	0	0.02	0	0.16	0.09	0.02	0.02	0.04	0.22	0	0	0	0.02	0.09	0	0.02	0	0.09	0	0.04	0	0.33	0.04	0.04	0.02	0	0.04	0	0.04	0.07	0	0.04	0.07	0	0.02	0.02	0.02	0.02	0.02	0.18	0.02	0.01	0.65	1.53	0.02	0	0.4	0	0.09	0	0	0.07	0.02	0.11	0	0	0.16	1.24	0.07	1.18	0	0.09	0.04	0.13	0
"njc86"	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0.09	0	0	0	0	0	0	0.04	0	1.38	0	0	0	0	0	0	0	0	0	0	0.78	0	0	0	0	0	0.04	0	0	0	0	0.02	0	0	0	0.04	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0.09	0	0	0.09	0	0	0.02	0	0	0	0.09	0	0	0.02	0	0	0	0	0	0	0.02	0.02	0	0	0	0.02	0	0	0	0.02	0.11	0	0.04	0	0	0	0	0	0.07	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.09	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0.2	0.11	0	0	0	0	0	0	0	0	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0	0	0	0	0	0	0.47	0	0.02	0	0	0	0	0	0.11	0	0	0.02	0	0.02	0	0	0	0.11	0	0.04	0.12	0	0	0.07	0.02	0.04	0.13	0	0.09	0.02	0
"njc87"	36.31	40.87	21.88	26	41.47	20.21	27.03	32.98	57.52	43.88	49.42	20.52	11.58	41.32	29.1	39.31	4.03	17.58	30.33	13.7	40.32	22.55	0.16	54.94	23.41	27.96	20.21	18.63	28.17	15.66	17.34	37.86	26.47	44.76	21.61	17.37	22.02	39.12	4.76	3.07	21.86	1.49	15.88	18.96	11.6	11.54	42.14	13.9	18.1	19.87	25.68	14.71	36.56	18.25	25.68	19.19	19.16	1.8	8.66	13.83	13.31	46.01	30.43	29.32	22.76	21.57	25.19	19.18	21.13	20.48	22.71	17.96	16.71	27.96	3.2	32.15	64.98	22.17	13.03	34.36	29.49	28.09	24.76	29.16	23.62	13.82	36.66	13.92	26.58	1.24	20.1	22.09	14.69	0.62	17.36	40.55	10.33	7.85	40.07	0.04	1.47	25.6	35.58	11.13	5.12	14.19	15.8	4.04	31.84	17.6	14.87	27.18	12.52	9.8	36.94	20.35	36.59	21.53	6.03	15.17	20.61	15.23	21.27	16.82	33.16	13.16	32.72	13.65	14.12	10.21	14.38	18.07	3.33	32.35	11.78	16.89	6.69	17.43	30.78	35.54	18.13	29.6	13.58	21.16	40.42	31.77	9.03	9.72	27.05	16.76	1.51	15.96	14.65	29.86	22.71	13.29	10.79	21.11	20.29	21.94	15.16	15.81	33.5	14.96	13.66	39.92	32.74	26.13	38.84	12.59	15.15	23.55	16.81	13.64	29.56	4.49	8.09	20.04	33.87	38.3	6.43	34.62	13.18	15.84	19.81	18.85	29.66	4.16	39.52	14.5	23.54	9.97	32.28	23.65	10.26	30.16	21.69	3.49	16.14	12.91	14.65	27.44	23.05	17.62	1.87	6.01	36.61	27.52	9.46	18.13	19.91	14.48	19.55	3.42	33.85	14.89	12.74	25.13	26.23	28.03	17.14	46.49	15.34	23.14	24.92	15.47	10.71	16.12	5.93	23.03	27.99	7.99	39.2	29.55	15.43	9.4	42.62	25.92	25.4	18.99	12.04	33.57	18.15	8	4.64	26	8.96	14.09	14.21	14.41	21.94
"njc88"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc89"	0	0.02	0	0	0.09	0	0	0.04	0.2	0.11	0.04	0	0.02	0.11	0	0	0	0.04	0.04	0	0.07	0	0	0.04	0	0	0.04	0.02	0.02	0.04	0	0.04	0	0.02	0.04	0.13	0	0.02	0	0.02	0.07	0	0	0.02	0	0.04	0.04	0.33	0.04	0	0	0.04	0.04	0	0	0.2	0.04	0.04	0.04	0.04	0.04	0.09	0.04	0.02	0	0	0	0.09	0.07	0.02	0.04	0	0.46	0.13	0.16	0.04	0.02	0	0	0.02	0.02	0.02	0	0	0.07	0.13	0.11	0.13	0.04	0	0.18	0.07	0.11	0.04	0.04	0.11	0.07	0.13	0.02	0	0	0.22	0.07	0.2	0.02	0.02	0.16	0	0.09	0	0	0.02	0.02	0.07	0	0.16	0.13	0.22	0.02	0.07	0.09	0.07	0	0.2	0.11	0.07	0.02	0.13	0.16	0.09	0	0.04	0	0.16	0.09	0.07	0.09	0	0.13	0.04	0.04	0.07	0	0.04	0.04	0	0.02	0.02	0	0.18	0	0.04	0.02	0.18	0.04	0.02	0.09	0.02	0.11	0.02	0.16	0.13	0.02	0	0.2	0.09	0.02	0	0.02	0.4	0.02	0.04	0	0.09	0.13	0.02	0.09	0.04	0.04	0	0.02	0.11	0.11	0.02	0.02	0.2	0.04	0	0.02	0.07	0.04	0	0	0.04	0.04	0.04	0.02	0	0.07	0.04	0.02	0.02	0	0.09	0	0.02	0.19	0.04	0.07	0.04	0.18	0.07	0.22	0	0.02	0.02	0	0.04	0.02	0.11	0.04	0	0.04	0.02	0.02	0.04	0.16	0.31	0	0.16	0.04	0.09	0.13	0.02	0.07	0.04	0.04	0.18	0.13	0.18	0.03	0.04	0.27	0.02	0.02	0.04	0.07	0.02	0.02	0.2	0
"njc90"	0	0.07	0.07	0	0.04	0	0	0.4	0	0	1	0.02	0.02	0.36	0	0	0	0.16	0.36	0.04	0	0	0.09	0	0	0	0.02	0.04	0.49	0.11	0	0	0	0.04	0.24	0	0.02	0.67	0	0	0.18	0	0	0	0	0	0.49	0.04	0	0	0.02	0	0	0	0.02	0.04	0	0	0	0	0	0.29	0.02	0.02	0.02	0	0.07	0	0.42	0	0	0.02	0.03	0	0	0	0.04	0	0	0	0	0	0.02	0	0	0.02	0	0.01	0	0	0	0.29	0	0	0.04	0.16	0	0	0.07	0	0	0.03	0.04	0	0	0	0.02	0	0	4.09	0	0	0.04	0.36	0	0	0.76	0.01	0	0.04	0	0	0	0.02	0	0.07	0	0.09	0.11	0.02	0	0	0	0	0	0.02	0	0.04	0.62	0	0	0	0	0.13	0	0.04	0	0	0.42	0.11	0	0.13	0.13	0.51	0.53	0	0	0	0.27	0	0	0.04	0.04	0.11	0.07	0	0	0.07	0.33	0.02	0	0.04	0	0.02	0	0.44	0	0.07	0	0	0	0.02	0	0	0	0.2	0	0	0	0.04	0.09	0	0	0.02	0.09	0	0	0	0	0.07	0	0	0	0.13	0	0.07	0	0.31	0.04	0	0.02	0.02	0	0	0	0	0	0	0.07	0	0	0.02	0	0.04	0	0.09	0.02	0.04	0.69	1.2	0	0	0.02	0	0	0.04	0	0.02	0.02	0	0	0.02	0.09	1.11	0.07	0.24	0	0.13	0	0	0.04
"njc91"	0	0.02	0	0	0.09	0	0	0.04	0.2	0.11	0.04	0	0.02	0.11	0	0	0	0.04	0.04	0	0.07	0	0	0.04	0	0	0.04	0.02	0.02	0.04	0	0.04	0	0.02	0.04	0.13	0	0.02	0	0.02	0.07	0	0	0.02	0	0.04	0.04	0.33	0.04	0	0	0.04	0.04	0	0	0.2	0.04	0.04	0.04	0.04	0.04	0.09	0.04	0.02	0	0	0	0.09	0.07	0.02	0.04	0	0.46	0.13	0.16	0.04	0.02	0	0	0.02	0.02	0.02	0	0	0.07	0.13	0.11	0.13	0.04	0	0.18	0.07	0.11	0.04	0.04	0.11	0.07	0.13	0.02	0	0	0.22	0.07	0.2	0.02	0.02	0.16	0	0.09	0	0	0.02	0.02	0.07	0	0.16	0.13	0.22	0.02	0.07	0.09	0.07	0	0.2	0.11	0.07	0.02	0.13	0.16	0.09	0	0.04	0	0.16	0.09	0.07	0.09	0	0.13	0.04	0.04	0.07	0	0.04	0.04	0	0.02	0.02	0	0.18	0	0.04	0.02	0.18	0.04	0.02	0.09	0.02	0.11	0.02	0.16	0.13	0.02	0	0.2	0.09	0.02	0	0.02	0.4	0.02	0.04	0	0.09	0.13	0.02	0.09	0.04	0.04	0	0.02	0.11	0.11	0.02	0.02	0.2	0.04	0	0.02	0.07	0.04	0	0	0.04	0.04	0.04	0.02	0	0.07	0.04	0.02	0.02	0	0.09	0	0.02	0.19	0.04	0.07	0.04	0.18	0.07	0.22	0	0.02	0.02	0	0.04	0.02	0.11	0.04	0	0.04	0.02	0.02	0.04	0.16	0.31	0	0.16	0.04	0.09	0.13	0.02	0.07	0.04	0.04	0.18	0.13	0.18	0.03	0.04	0.27	0.02	0.02	0.04	0.07	0.02	0.02	0.2	0
"njc92"	0	0.44	0.07	0	0.04	0.02	0.02	0.42	0	0	3.36	0.07	0.02	1.65	0	0	0.02	0.2	0.76	0.04	0.02	0	0.09	0	0	0	0.02	0.04	1.16	1.14	0.02	0.02	0	0.07	0.24	0.42	0.02	1.67	0	0.02	2.22	0	0.07	0	0	0	1.07	0.07	0	0	0.02	0	0	0	0.02	0.04	0	0	0.02	0	0	0.44	0.02	0.07	0.02	0	0.13	0	0.51	0	0.04	0.02	0.12	0.02	0.02	0.02	0.09	0.02	0	0	0.02	0	0.04	0	0.02	0.02	0.02	0.08	0	0	0.04	0.31	0	0	0.07	0.22	0.02	0	0.22	0	0	0.07	0.09	0	0.02	0.04	0.04	0	0.07	4.18	0.04	0.02	0.07	0.38	0	0.02	1.45	0.03	0.04	0.07	0.09	0.04	0.02	0.02	0	0.09	0	0.2	0.13	0.02	0	0	0	0.02	0.09	0.07	0.02	0.04	1.64	0	0.02	0.09	0	0.16	0	0.09	0.02	0	0.78	0.2	0	0.18	0.2	1.33	0.6	0.09	0	0	0.44	0.02	0.02	0.13	0.4	0.16	0.09	0.02	0	0.18	0.36	0.07	0.02	0.09	0	0.04	0.22	0.53	0.04	0.07	0.02	0	0	0.04	0.02	0.04	0	0.24	0.02	0.02	0.07	0.09	0.11	0.07	0.02	0.07	0.24	0	0	0	0.04	0.16	0	0.02	0	0.18	0	0.11	0.04	0.87	0.09	0	0.04	0.02	0.07	0	0.04	0	0	0.07	0.13	0.04	0	0.07	0.02	0.07	0.04	0.4	0.07	0.08	0.71	2.42	0.02	0	0.09	0	0.09	0.04	0	0.07	0.04	0.11	0.02	0.02	0.27	1.29	0.07	0.24	0	0.13	0.01	0.16	0.04
"njc93"	0	0	0	0	0	0	0	0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47	0	0	0	0	0
"njc94"	0	0	0.02	0	0	0	0.02	0.49	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.02	2.01	0.02	0	0.02	0	0	0	0	0	0	0.02	0	0	0.07	0	0	0	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0	0.09	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.02	0.03	0.02	0.02	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.74	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0.02	0	0.02	0	0	0	0	0.02	0	0	0	0.02	0	0	0	0.02	0	0.02	0.02	0	0	0.02	0	0	0.02	0	0	0.02	0	0	0	0	0.02	0.04	0	0	0	0	0.02	16.1	0	0	0	0	0	0	0.02	0.02	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0.02	0	0	0.09	0	0	0.02	0	0.02	0	0.02	0	0	0	0	0	0.02	0.02	0	0.07	0.01	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0.02	0.02	0	0	0	0	0	0	0.02	0	0	0	0.07	0	0	0	0	0.02
"njc95"	0	0	0.07	0	0	0	0	0.89	0.07	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0.96	0.02	0	0	0.02	0	0	0	0	0	0	1.62	0	0	0	0	0	0	0.07	0.02	0.07	0.04	0	0	0	0	0	0.02	0.04	0	0	0.24	0	0	0	0	0	0.02	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0	0.01	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.04	0.02	0	0	0.02	0	0	0	0	0	0.02	0	0	1.64	0	0	0.02	0.11	0	0.02	0.02	0	0.07	0.02	0	0.02	0	0.67	0	0	0	0.01	0.09	0	0.04	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0.07	0	0	0	0	0.02	0.22	0.13	0	0	0.02	0	0	0	0	0.09	0	0	0.02	0	0.04	0	0.04	0	0	0	0	0	0.02	0.04	0	0	0.02	0	0.22	0	0	0	0	0	0	0	0.02	0	0	0.13	0	0	0.11	0	0.02	0.02	0	0.02	0	0	0	0.02	0.02	0	0	0	0	0	0	0.01	0	0	0.04	0.02	0	0	0	0	0.07	0	0	0	0	0.04	0	0.02	0	0.02	0	0.04	0.01	0.04	0	0	0	0.36	0	0	0	0	0	0	0	0	0	0	0.27	0.04	1.47	0	0	0.03	0	0
"njc96"	0	0	0.07	0	0	0	0	0.87	0.07	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0.96	0.02	0	0	0.02	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0.07	0.02	0.07	0	0	0	0	0	0	0	0.02	0	0	0.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0.11	0	0	0	0	0	0.02	0	0	0	0.02	0	0	0	0	0.09	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0.13	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0.07	0	0	0	0	0.04	0	0.02	0	0	0	0	0	0.02	0	0	0	0.36	0	0	0	0	0	0	0	0	0	0	0.07	0.04	1.4	0	0	0.03	0	0
"njc97"	0.09	0.67	0.27	0.27	0.22	0.71	0.16	2.02	0.76	0.29	3.47	1.2	0.33	1.72	0.69	0.58	0.07	0.22	2.54	0.96	1.91	0.96	0.13	2.51	0	0.38	0.22	0.33	3.02	2.7	0.16	2.69	1.6	1.71	1.49	1.18	0.13	3	0.27	0.36	7.79	0.69	0.56	0.47	0.89	0.49	1.36	1.67	0.56	0.04	0.58	0.18	0.22	1.22	1.98	0.96	0.73	0.18	0.27	1.76	0	2.14	0.87	1.49	0.29	0.56	0.93	0.93	2.27	1.13	1.47	0.91	0.89	0.96	0.18	1.54	2.87	1.62	1.2	0.98	2.42	0.09	0.11	0.38	0.09	0.51	1.11	0.22	4.27	0.18	1.36	1.13	0.69	0.22	1.49	0.4	0.91	0.62	1.44	0.15	0.11	0.44	0.58	0.1	1.91	2.29	0.53	0.4	4.02	7.07	1.16	0.36	1.18	1.01	1.87	0.18	5.48	0.77	2.31	0.4	0.47	1.4	0.4	2.32	0.8	1.04	0.87	1.27	1.18	0.31	0.33	2.85	0.27	0.64	2.09	0.49	0.78	0.56	7.11	0.29	0.33	1.09	0.24	2.2	1.09	1.45	0.96	0.49	2.23	4.74	0.38	1.18	1.07	3.34	1.94	0	0.11	1.45	1.71	0.38	0.71	1.24	1.78	0.83	3.18	0.53	2.11	1.58	1.42	0.02	1.07	1.25	0.8	1.36	1.33	1.36	0.73	0.49	2.56	0.82	0.49	2.16	0	0.71	1.42	1.89	0.24	0.62	0.22	0.76	4.67	1.05	0.24	1.54	0.6	1	0.36	0.33	0	2.18	1.56	7.62	0.24	1.22	0.18	0.8	1.81	1.36	0.76	1.09	0.49	0.51	1.38	0.36	0.31	0.8	0.36	3.24	0.58	0.82	0.27	0.71	0.49	1.04	0.53	3.2	2.69	1.33	2.41	10.49	0.36	0.56	1.2	0.02	4.71	3.59	0.07	0.53	0.42	0.33	0.83	0.13	1.11	2.96	0.44	2.11	0.13	0.4	0.03	1.11	3.96
"njc98"	0	0.07	0.07	0	0	0.02	0.02	0.4	0	0.02	1.98	0.04	0	0.87	0	0	0.02	0.18	0.49	0.04	0.02	0	0.09	0	0	0	0	0	0.67	0.22	0.02	0.02	0	0.02	0.24	0.07	0	1.05	0	0.02	0.36	0	0	0	0	0	0.62	0.04	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0.31	0	0.04	0	0	0.02	0	0.49	0	0	0	0.1	0	0.02	0	0.04	0	0	0	0.02	0	0.02	0	0.02	0	0	0.07	0	0	0	0.27	0	0	0.02	0.2	0	0	0.07	0	0	0.03	0.02	0.01	0	0.02	0	0	0	4.07	0.04	0.02	0.04	0.38	0	0	0.87	0.02	0	0.04	0.04	0	0	0.02	0	0.02	0	0.07	0.13	0	0	0	0	0.02	0.02	0	0.02	0	0.87	0	0.02	0.07	0	0.18	0	0.09	0	0	0.76	0.13	0	0.02	0.07	0.64	0.6	0.09	0	0	0.29	0	0	0.04	0.09	0.16	0.07	0	0	0.11	0.36	0.07	0.02	0.07	0	0	0.04	0.49	0	0.07	0	0	0	0	0.02	0.04	0	0.18	0	0.02	0	0.09	0.09	0.02	0.02	0.04	0.22	0	0	0	0.02	0.09	0	0.02	0	0.09	0	0.04	0	0.33	0.07	0	0.02	0	0.07	0	0.04	0	0	0.04	0.07	0	0	0.02	0.02	0.02	0.02	0.18	0.02	0.01	0.62	1.53	0.02	0.02	0.04	0	0.09	0	0	0.07	0.02	0.11	0	0	0.16	1.18	0.07	0.24	0	0.09	0.01	0.13	0.02
"njc99"	0	0	0.07	0	0.02	0	0	0.07	0.04	0	0	0	0.09	0	0	0	0	0	0	0.04	0	2.34	1.32	0	0	0.02	0	0	0	0	0	0	2.38	0	0	0	0	0	0.04	0	0	0	0	0.02	0	0	0	0.04	0	0.02	0	0	0.22	0	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0.09	0	0	0.09	0	0	0.02	0	0	0	0.09	0	0	0.02	0	0	0	0	0	0	0.02	0.02	0	0	0	0.02	0	0	0	0.02	0.11	0	0.19	0	0	0	0.1	0	0.07	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.09	0	0	0.02	0	0.02	0.22	0	0	0	0	0	0	0	0	0.09	0.04	0	0.02	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0.2	0.11	0	0.09	0	0	0	0	0.02	0	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0	0.53	0	0	0	0	0	0.07	0	0	0	0	0.49	0	0.02	0	0	0	0	0	0.13	0	0	0.02	0.36	0.02	0	0	0	0.11	0	0.04	0.12	0	0	0.13	0.02	0.98	0.13	0	0.12	0.02	0
