"ID"	"Hera_1"	"Wolverine_1"	"Ginger_2"	"JarJarBinks_3"	"Goose_4"	"Padme_5"	"Korra_6"	"Padme_6"	"Ginger_7"	"Hera_7"	"Iris_7"	"Padme_7"	"Charles_9"	"Franc_9"	"Grogu_9"	"Henry_9"	"Ivy_9"	"Korra_9"	"Buddy_11"	"Hamlet_11"	"Hera_11"	"JarJarBinks_11"	"Joans_11"	"Padme_11"	"Ginger_14"	"Hera_14"	"Iris_14"	"JarJarBinks_14"	"Kubo_14"	"Wolverine_14"	"JarJarBinks_15"	"Kubo_15"	"Buddy_17"	"Iris_17"	"Ivy_17"	"Kubo_17"	"Lambchop_17"	"Padme_17"	"Wolverine_17"	"Buddy_18"	"Ginger_18"	"Hamlet_18"	"Hera_18"	"Iris_18"	"Ivy_18"	"JarJarBinks_18"	"Kubo_18"	"Lambchop_18"	"Wolverine_18"	"Franc_19"	"Ivy_19"	"Ophelia_19"	"Wolverine_19"	"Ginger_20"	"Goose_20"	"Hamlet_20"	"Hera_20"	"Iris_20"	"Korra_20"	"Ophelia_20"	"Buddy_21"	"Hamlet_21"	"JarJarBinks_21"	"Joans_21"	"Korra_21"	"Kubo_21"	"Franc_22"	"Goose_22"	"Grogu_22"	"Hamlet_22"	"Henry_22"	"Hera_22"	"Iris_22"	"Joans_22"	"Kubo_22"	"Marshmallow_22"	"Hamlet_23"	"Iris_23"	"Korra_23"	"Franc_24"	"Ginger_24"	"Henry_24"	"Hera_24"	"Ivy_24"	"Kubo_24"	"Marshmallow_24"	"Ophelia_24"	"Wolverine_24"	"Henry_25"	"Kubo_25"	"Ginger_29"	"Henry_29"	"JarJarBinks_29"	"Joans_29"	"Korra_29"	"Kubo_30"	"Hamlet_31"	"JarJarBinks_32"	"Ginger_36"	"Grogu_36"	"Henry_36"	"Franc_37"	"Goose_37"	"Grogu_37"	"Hera_37"	"Kubo_37"	"Lambchop_37"	"Ophelia_37"	"Wolverine_37"	"Grogu_41"	"Hamlet_41"	"Hera_41"	"Joans_41"	"Ginger_42"	"Goose_42"	"Grogu_42"	"Henry_42"	"Ivy_42"	"Lambchop_42"	"Ophelia_43"	"Buddy_44"	"Franc_44"	"Ginger_44"	"Goose_44"	"Iris_44"	"Ivy_44"	"Joans_44"	"Lambchop_44"	"Marshmallow_44"	"Buddy_45"	"Franc_45"	"Grogu_45"	"Hamlet_45"	"Henry_45"	"Hera_45"	"Ivy_45"	"JarJarBinks_45"	"Joans_45"	"Korra_45"	"Marshmallow_45"	"Ophelia_45"	"Buddy_46"	"Charles_46"	"Goose_46"	"Hamlet_46"	"Iris_46"	"Ivy_46"	"Joans_46"	"Lambchop_46"	"Marshmallow_46"	"Franc_47"	"Ginger_47"	"Ivy_47"	"Marshmallow_47"	"Buddy_48"	"Charles_48"	"Franc_48"	"Grogu_48"	"Hamlet_48"	"Hera_48"	"Iris_48"	"Ivy_48"	"JarJarBinks_48"	"Joans_48"	"Korra_48"	"Kubo_48"	"Lambchop_48"	"Marshmallow_48"	"Ophelia_48"	"Wolverine_48"	"Charles_49"	"Franc_49"	"Ginger_49"	"Henry_49"	"Iris_49"	"Ivy_49"	"JarJarBinks_49"	"Joans_49"	"Kubo_49"	"Marshmallow_49"	"Ophelia_49"	"Wolverine_49"	"Buddy_50"	"Charles_50"	"Franc_50"	"Ginger_50"	"Grogu_50"	"Ivy_50"	"JarJarBinks_50"	"Joans_50"	"Korra_50"	"Kubo_50"	"Lambchop_50"	"Ophelia_50"	"Wolverine_50"	"Charles_51"	"Franc_51"	"Joans_51"	"Lambchop_51"	"Buddy_52"	"Charles_52"	"Ginger_52"	"Goose_52"	"Grogu_52"	"JarJarBinks_52"	"Kubo_52"	"Marshmallow_52"	"Franc_53"	"Hera_53"	"Kubo_53"	"Marshmallow_53"	"Charles_55"	"Ginger_55"	"Iris_55"	"Ivy_55"	"Lambchop_55"	"Ophelia_55"	"Buddy_56"	"Franc_56"	"Grogu_56"	"Joans_56"	"Buddy_57"	"Joans_57"	"Ophelia_57"	"Wolverine_57"	"Ginger_58"	"Goose_58"	"Wolverine_58"	"Goose_59"	"Hamlet_59"	"Henry_59"	"Iris_59"	"Ophelia_59"	"Iris_60"	"Joans_60"	"Marshmallow_60"	"Wolverine_60"	"Joans_62"	"Henry_66"	"Hera_67"	"Ivy_67"	"Franc_68"	"JarJarBinks_68"
"njc55"	37.2	41.53	10.54	24.07	6.69	9.85	16.69	11.41	18.45	34.77	18.94	13.25	31.26	17.06	14.4	19.51	15.36	22.34	24.37	26.54	44.79	19.52	28.21	39.39	59.58	46.09	32.99	20.19	11.76	38.34	28.99	39.4	17.89	28.33	13.9	40.82	21.25	2.34	55.36	24.86	28.49	20.28	18.96	26.4	16.55	17.54	38.25	26.47	44.84	21.7	18.36	22.27	38.25	16.12	19	11.8	11.8	42.57	14.51	18.39	20.47	26.41	14.91	41.01	18.56	25.97	19.99	20.86	1.73	9.28	14.61	14.11	46.34	31.14	29.58	23.32	21.57	25.17	19.5	21.35	20.72	23.4	18.18	18.34	28.87	3.42	32.47	65.54	24.03	13.11	34.64	30.16	28.58	24.89	29.31	14.53	37.9	15.12	27.23	1.24	20.84	22.44	15.63	0.71	17.75	44.33	11.47	11.43	40.38	1.47	26.69	35.88	12.36	15.68	16.51	4.2	32.74	18.39	14.87	27.38	12.49	10.88	37.62	21.33	37.39	22.31	15.83	21.7	15.74	21.65	17.49	34.3	13.14	33.17	13.97	14.83	10.57	14.58	19.4	3.44	33.66	12.31	17.64	7.03	17.65	31.34	37.32	18.58	30.79	13.79	21.4	41.86	32.48	11.1	9.98	27.98	17.19	1.53	16.09	14.8	30.75	23.46	14.65	11.26	22.58	21.87	22.49	16.92	15.58	33.99	16.61	14.12	41.32	33.22	26.51	39.8	13.65	15.3	23.83	17.54	13.58	30.54	8.51	22.82	34.18	39.05	6.56	35.44	13.71	16.09	20.23	19.56	30.65	7.12	40.41	15.78	23.87	10.38	32.88	23.96	9.25	30.48	22.16	3.56	16.49	15.74	15.72	27.6	23.08	18.11	1.96	5.87	38.12	28.17	9.86	17.89	21.38	15.28	20.63	3.47	34.24	15.03	12.89	25.6	26.36	29.28	18.26	46.64	15.78	23.45	25.81	15.54	11.84	22.7	28.21	9.77	40.22	30.52	15.85	44.23	27.25	26.13	19.6
"njc56"	0	0.33	0	0	0.22	0.58	0.12	1.2	0	0	0.09	1.11	1.38	0	0.31	0.08	0.04	0	0.13	0.02	0	0.24	0	0.56	0.04	0.02	1	0.09	0.09	0.45	0.22	0.24	0.16	0.33	0.04	0.07	0.96	0.16	0.04	0	0.02	0.07	0	0.33	0.22	0	0.13	1.6	0.27	0.29	0.38	0.2	0.6	0	0.02	0.02	0	0.42	0.02	0.09	0.04	0	0	0.22	0	0.38	0.07	0	0.02	0	0.02	0	0.24	0.02	0.13	0.02	0.04	0	0	0.56	0	0	0.02	0.16	0	0.02	0.2	0.16	0.11	0.11	0	0.09	0	0	0	0.2	0.09	0.01	0	0	0.07	0.29	0	0	0	0.4	0	0.07	0.18	0.02	0.03	0.02	0.09	0	0	0	0	4.29	0.04	0.22	0.11	0.45	0	0	0.69	0	0	0.02	0.04	0	0.02	0.04	0	0	0.02	0.31	0.11	0	0	0.07	0.18	0	0.02	0	0	0.51	0.24	0	0.04	0	0.16	0	0.29	0	0.22	0.85	0.09	0	0.04	0.02	0.38	0.53	0	0.11	0	0.38	0	0	0.11	0.09	0.22	0.07	0	0.07	0.04	0.51	0	0	0.33	0	0.09	0.13	0.13	0.13	0	0	0.02	0	0	0	0	0.36	0.07	0.18	0.09	0.42	0.09	0	0.02	0.02	0.24	0	0	0.02	0	0.04	0	0	0	0.31	0.02	0.07	0	0.22	0.47	0.07	0.04	0.02	0.22	0.07	0	0.07	0	0	0.13	0	0.02	0.09	0	0.02	0	0.07	0.18	1.09	0	0	0.56	0	0	0.02	0.38	0.04	0
"njc57"	0.13	1.42	0.27	0.18	0.22	1.47	2	3.21	0.87	0.24	1.58	3.25	2	0.2	0.78	0.19	3.51	3.98	0.38	0.58	0.38	1.96	0.16	1.54	0.96	0.56	23.17	1.91	0.76	7.82	1.29	1.18	0.93	5.36	0.98	2.07	0.96	0.18	2.67	0	0.38	0.42	0.44	5.69	4.26	0.18	2.94	1.6	2.11	1.58	2.28	0.4	5.31	0.62	0.49	1.02	0.62	2.31	2	0.89	0.56	0.6	0.22	0.27	1.22	2.38	1.2	0.78	0.31	0.31	1.91	0.04	2.4	1.07	1.65	0.31	0.76	1.09	1.02	2.67	1.18	1.58	1	1.62	1.09	0.44	2.16	3.07	1.76	1.51	1	2.58	0.11	0.33	0.38	0.91	1.36	0.4	4.33	0.22	1.78	1.24	0.82	0.27	1.56	1.11	0.98	1	1.8	0.16	0.78	0.8	0.29	2.33	0.69	0.42	4.2	7.47	1.24	0.91	1.47	1.24	1.87	0.33	6.66	0.99	0.44	0.6	1.51	0.4	2.52	0.96	1.33	0.91	1.71	1.56	0.58	0.33	2.89	0.33	1.18	2.24	0.65	0.87	0.64	8.47	0.58	0.38	1.33	0.24	2.27	1.13	1.73	1.02	0.53	4.34	4.94	0.4	1.58	1.42	4.31	1.98	0.02	0.25	1.45	2.22	0.4	0.87	2.29	2.27	1.4	3.43	0.62	2.2	1.69	1.62	0.44	1.09	1.71	0.8	2.16	1.93	1.13	1	2.6	0.82	0.53	2.27	0.11	0.73	1.45	2.43	0.42	0.87	0.44	1.69	4.82	1.05	0.29	1.65	2.31	1.04	0.38	0.4	0.09	2.36	1.63	7.64	0.38	1.65	0.2	1.16	2	1.93	1.29	1.2	0.85	0.6	1.85	0.42	0.33	0.84	0.36	3.67	0.8	0.93	0.31	0.89	0.53	1.31	0.58	3.78	3.12	12.81	0.4	0.67	1.69	0.04	4.89	0.13	1.07	0.6	0.53
"njc58"	0	0.07	0.04	0.02	0.31	0.69	0.01	0.76	0.12	0	0.16	1.31	1.22	0.13	0.09	0.13	0.16	0	0.13	0	0.02	0.02	0.02	0.45	0.04	0	1.98	0.04	0.09	0.87	0	0	0.18	0.49	0.09	0.02	2.34	0.11	0	0	0.02	0	0	0.67	0.22	0.02	0.02	2.38	0.02	0.24	0.07	0	1.04	0	0.02	0	0	0.62	0.07	0	0.02	0.02	0	0.22	0	0	0.04	0.02	0	0.02	0.02	0	0.31	0	0.04	0	0	0.02	0.09	0.49	0	0.09	0	0.09	0.02	0.02	0	0.04	0.09	0	0	0.04	0	0.02	0	0	0	0.09	0.02	0	0	0.27	0.02	0	0	0.18	0	0.13	0.07	0	0.02	0.02	0.09	0.09	0	0	0	4.07	0.18	0.02	0.04	0.38	0	0	0.87	0	0.02	0.11	0	0	0.02	0	0.02	0	0.07	0.13	0	0	0	0	0.02	0.02	0	0	0	0.87	0	0.02	0.16	0	0.16	0.02	0.09	0.02	0.22	0.76	0.09	0	0.02	0.07	0.64	0.6	0.09	0.09	0.02	0.29	0.02	0.02	0.04	0.09	0.16	0.04	0	0	0.11	0.38	0.02	0.02	0.04	0	0	0.04	0.02	0.07	0	0	0	0	0.02	0.04	0	0.18	0.2	0.13	0.02	0.16	0.09	0.02	0.02	0.04	0.2	0	0	0	0.02	0.13	0.02	0.02	0	0.09	0	0.04	0	0.33	0.04	0.53	0.02	0.02	0.04	0	0.04	0.07	0	0.04	0.07	0	0.49	0.02	0.07	0.02	0.02	0.18	0	1.53	0.02	0.02	0.4	0.02	0.09	0	0.18	0.02	0.16
"njc59"	0.18	1.49	19.97	0.16	27.78	15.61	0.53	16.11	18.46	0.11	0.23	19.68	15.71	21.5	1.44	10.23	4.82	1.2	6.76	0.31	3.22	3.49	2.78	3.87	0.13	0.22	1.11	0.89	15.2	0.89	0.84	3.49	1.54	0.42	7.5	1.73	39.92	5.74	0.16	2.02	0.53	0.2	0.16	1.62	0.69	0.51	0.91	18.31	0.49	5.82	0.78	1.02	1	0.93	0.11	0.64	0.04	0.49	7.65	0.73	0.24	0.67	0.69	0.4	6.16	2.34	1	5.47	0.04	4.67	4.29	0.07	0.42	3.6	1.65	0.09	0.62	0.07	9.09	3.27	0.04	5.98	0.4	1.17	4.62	0.16	1.02	0.47	12.03	0.18	0.04	5.44	2.02	0.07	12.18	2.74	0.42	4.25	2.87	0.02	0.93	1.24	1.45	0.02	0.8	1.22	1.96	13.55	2.64	0.02	2.76	2.25	3.96	11.34	0.47	0.27	0.58	4.58	0.31	1.11	0.6	2.32	0.53	1.4	1	1.01	0.09	0.2	0.36	0.07	2.16	1.96	1.58	0.09	3	0.98	0.4	0	3.47	0.22	0.69	0.44	0.16	0.18	0.93	0.78	1.05	0.02	0.36	0.22	0.42	3.18	1.09	6.65	0.29	1.49	0.31	0.04	0.38	1.71	0.58	0.69	6.25	0.74	4.87	0.56	0.2	4.74	1.45	1.04	16.59	0.18	0.18	0.24	0.24	2.31	1.13	0.09	0.62	1.71	1.29	1.22	2.76	0.27	0.04	0.2	0.07	0.11	0.51	0.04	0.6	1.09	0.8	14.12	0.89	1.09	1.31	0.09	0.24	0.44	0.38	0.04	0.13	0.04	0.18	9.54	3.67	0.13	2	1.71	0.07	7.94	0.4	0.27	0.73	1.16	4.38	2.54	0.82	0.2	0.02	0.31	0.62	1.4	0.64	0.09	3.54	0.62	0.78	2.18	0.16	0.11	4.49	1.33	1.38	19.11	2.87	0.36	3.13	1.25	6.65	2.27	1.38
"njc60"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc61"	0	0	0	0	2.21	0.04	0	0.02	0	0	0	0.2	0.07	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.02	0	0.65	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc62"	0	0	0.04	0	2.3	0.11	0	0.13	0.12	0	0	0.27	0.11	0.13	0	0.09	0.02	0	0	0	0.02	0	0	0.04	0	0	0	0	0.09	0	0	0	0	0	0.04	0	1.38	0	0	0	0	0	0	0	0	0	0	0.78	0	0	0	0	0	0	0.02	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0.02	0	0	0	0	0.09	0	0	0.09	0	0	0.02	0	0	0	0.09	0	0	0.02	0	0	0	0	0.02	0.02	0.02	0	0	0	0.02	0	0	0	0	0.11	0	0	0	0	0	0.07	0	0	0.04	0	0.13	0.02	0	0.65	0	0	0	0.01	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.09	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.11	0	0	0	0	0	0	0	0	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0	0.49	0.02	0.02	0	0	0	0	0	0	0	0	0.47	0	0.04	0	0	0	0	0	0	0.02	0	0.02	0	0	0.11	0	0.04
"njc63"	0	0	0.04	0	2.3	0.11	0	0.13	0.12	0	0	0.27	0.11	0.13	0	0.09	0.02	0	0	0	0.02	0	0	0.04	0	0	0	0	0.09	0	0	0	0	0	0.04	0	1.38	1.3	0	0	0	0	0	0	0	0	0	0.78	0	0	0	0	0	0	0.02	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0.02	0	0	0	0	0.09	0	0	0.09	0	0	0.02	0	0	0	0.09	0	0	0.02	0	0	0	0	0.02	0.02	0.02	0	0	0	0.02	0	0	0	0	0.11	0	0	0	0	0	0.07	0	0	0.04	0	0.13	0.02	0	0.65	0	0	0	0.01	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.09	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.04	0	0.02	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.11	0	0	0	0	0	0	0	0	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0	0.49	0.02	0.02	0	0	0	0	0	0	0	0	0.47	0	0.04	0	0	0	0	0	0	0.02	0	0.02	0	0	0.11	0	0.04
"njc64"	0.04	0.02	0	0.11	0	0.02	0.13	0.07	0.01	0.13	0.16	0.02	0.02	0.04	0.04	0	0.09	0.11	0.02	0.04	0.09	0.04	0.04	0	0.07	0.02	0.02	0.09	0	0.13	0.09	0.02	0	0.07	0	0.02	0	1.3	0.07	0	0	0	0.09	0.09	0.09	0.09	0.02	0	0.04	0	0.13	0.02	0.09	0.02	0	0.07	0.11	0.13	0.13	0.07	0.02	0.07	0	0	0.13	0.04	0.04	0.04	0	0	0	0.09	0.02	0.07	0.02	0.09	0	0	0.07	0.04	0.04	0.09	0.04	0.09	0.04	0.07	0.04	0.02	0.07	0.02	0	0.02	0.07	0.02	0	0.04	0.04	0.08	0.07	0.02	0.07	0.13	0.07	0.02	0.16	0.09	0.13	0	0.07	0.02	0.16	0.04	0.1	0.07	0.09	0.07	0.02	0.09	0	0.04	0.02	0.02	0	0.09	0.07	0.11	0.02	0.04	0.07	0	0.02	0	0	0	0.07	0.02	0.02	0.02	0.13	0.07	0.07	0.04	0.02	0.18	0.04	0.11	0.07	0.07	0	0.11	0	0	0	0.09	0.02	0.04	0.04	0.02	0.16	0.11	0.07	0.22	0.07	0.11	0.07	0.04	0.04	0.07	0.04	0.02	0	0.18	0.04	0.04	0.11	0.02	0.22	0	0.04	0.16	0.16	0.04	0.02	0.04	0.09	0.02	0.04	0.2	0.11	0	0.02	0.07	0	0.04	0.04	0.04	0.11	0.02	0	0.04	0.04	0	0.13	0.04	0.09	0.04	0.04	0.02	0.04	0.13	0	0	0.03	0.07	0.18	0	0.04	0.07	0.11	0	0	0	0	0.09	0.02	0.09	0	0.02	0.02	0.07	0.02	0.07	0.04	0.13	0.02	0.02	0.07	0	0.02	0	0.02	0.07	0.09
"njc65"	0.27	1.71	56.9	0.51	70.28	47.71	1.01	46.15	57.55	0.2	0.66	53.18	40.52	69.87	2.56	31.67	18.05	2	19.26	0.78	7.67	10.85	7.88	9.19	0.33	3.98	20.76	2.71	49.84	6.59	3.27	10.4	5.3	3.2	11.77	5.07	68.83	10.56	0.22	6.51	0.51	0.42	0.36	4.29	2.01	1.85	1.2	28.99	0.4	8.74	1.1	0.93	3.31	1.05	0.09	26.94	0.84	1.45	21.18	35.41	0.69	9.63	2.4	0.24	19	5.54	1.91	15.7	0.13	70.89	9.14	0.11	0.69	13.86	4.18	0.02	1.2	0.22	28.75	4.78	0.09	10.6	0.51	1.6	14.71	0.36	1.6	0.47	24.63	0.36	0.09	9.58	6.76	0.29	40.93	4.41	1.22	14.34	5.49	0.07	1.89	1.33	3.98	0.07	0.91	2.49	6.27	55.93	3.04	0.02	3.92	3.13	9.84	22.93	1.47	0.73	0.76	4.38	0.38	3.05	0.69	2.37	0.53	3.16	2.18	1.96	0.13	0.38	0.73	0.09	3.72	2.25	1.89	0.13	3.49	1.18	1.25	0	9.34	0.16	1.62	0.6	0.27	0.31	1.09	4.96	0.82	0.07	0.62	0.38	0.51	7.07	0.89	18.75	0.11	2.29	0.51	0.07	0.71	2.56	1.56	0.71	23.03	1.81	14.12	0.8	0.31	14.38	2.49	21.48	16.64	0.36	0.27	0.29	0.38	3.09	4.27	0.13	0.51	4.16	4.81	7.94	30.57	0.67	0.09	0.22	0.07	0.2	2	0.07	1.71	1.69	0.89	62.52	26.62	1.36	1.47	0.04	0.24	0.58	1.67	0.09	0.18	0.07	0.69	28.74	10.15	0.16	2.8	2.76	0.04	8.2	0.58	0.85	0.31	1.42	13.99	38.3	0.73	0.13	0.04	0.31	27.23	2.71	42.84	0.2	8.67	20.69	1.96	5.05	0.24	0.69	12.97	3.58	7.16	28.64	6.62	0.82	3.38	1.22	15.62	7.22	5.38
"njc66"	0.04	0.36	0	0.07	0	1.07	0.82	1.83	0.01	0.04	0.38	2.98	0.69	0.04	0.13	0.09	2.76	0.04	0.29	0.42	0.2	0.6	0.02	1	0.13	0.2	6.91	2.49	0.31	2.25	1.04	0.4	2.11	2.07	0.07	0.07	0	0.11	0.2	0	0	0.16	0.27	2.78	1.54	0.02	0.13	0	0.31	0.24	0.94	0.24	2.18	0.04	0	0.18	0.38	1.16	0.29	0.73	0.42	0.18	0.02	0.04	0	0.04	0.16	0.04	0.02	0.09	0.04	0.02	0.51	0.29	0.09	0	0.31	0.04	0.09	0.51	0.02	0.07	0.27	1.26	0.04	0.2	1.42	0.22	0.02	0.29	0.02	0.13	0.02	0.11	0	0.11	0.38	0.13	0.09	0.18	0.36	0.31	0.09	0.09	0.67	0.89	0.04	1.09	0.6	0.02	0.29	0.4	0.14	0.16	0.13	0	0.24	4.74	0.04	0.85	0.51	0.54	0	0.11	1.92	0.17	0.07	0.11	0.04	0	0.16	0.11	0.71	0.02	1.4	0.2	0.36	0	0.02	0	0.76	0.13	0.04	0.07	0.24	2	0.07	0.04	0.11	0	0.22	0.02	0.13	0.02	0.02	1.29	0.24	0.04	0.91	0.91	1.51	0.64	0.11	0.07	0	0.67	0.02	0.13	4.2	0.4	0.25	0.13	0.09	0.02	0.18	0.38	0.36	0.04	0.29	0.02	4.47	0.42	0.07	0.18	0.04	0	0.02	0.11	0.09	0.07	0.02	0.53	0.04	0.65	0.09	0.38	0.13	0.02	0.02	0.09	1.18	0.04	0	0.13	0.07	0.11	0.07	0.04	0.18	0.36	0.04	0.44	0.19	0.56	0.24	0.09	0.78	0.02	0.31	0.16	0.07	0	0	1.64	0.27	0.07	0.04	0.24	0.04	1.07	0.09	0.56	0.65	5	0.07	0.09	0.29	0.02	0.27	0.11	0.27	0.11	0.18
"njc67"	0.4	2.13	0.4	1.4	1.66	2.16	3.66	4.08	1.28	0.56	2.28	5.4	1.4	0.29	0.71	0.49	6.54	6.69	0.71	1.16	0.64	2.87	0.36	2.76	1.38	0.78	30.37	5.78	1.33	10	2.91	1.71	2.98	7.45	1.16	2.93	0.04	0.85	3.85	0.02	1.02	0.8	1.29	9.23	5.82	1.85	4.91	0.02	3.04	1.78	2.93	2.82	8.11	2.02	1.02	1.47	1.91	3.56	3	3.43	1.09	1.24	2.58	0.13	2.16	3.29	1.33	1.36	0.33	0.69	3.71	0.09	3.56	1.62	3.09	1.16	1.27	1.62	2.11	3.11	1.58	3.8	1.71	2.65	2.09	0.64	5.94	4.45	3.6	2.73	2.6	4.02	2.16	0.69	0.76	1.05	2.65	2.8	5.93	0.47	2.87	1.93	1.27	0.42	2.85	1.82	1.53	2.63	2.93	0.22	1.19	1.45	0.27	4.02	1.18	0.73	6.27	8.16	1.33	2.22	2.29	1.35	3.78	0.49	10.25	1.32	0.82	0.69	1.89	0.91	3.23	3.42	2.82	2.22	3.67	1.61	1.14	0.73	6	0.44	2.69	3.6	1.16	1.96	1.53	13.27	0.47	0.8	1.58	0.6	2.8	1.85	1.87	1.89	0.53	4.85	6.14	0.62	3.47	2.91	6.65	2.4	2.4	0.98	3.98	3	0.67	1.38	7.71	4.49	17.42	4.25	1.04	3.6	2.71	1.6	3.94	1.58	2.47	1.07	8.26	3.87	1.4	1.13	2.98	1.69	0.69	2.64	3.42	1.53	2.58	3.92	0.62	1.71	1.09	1.89	5.71	1.73	0.4	2.36	3.31	2.33	0.82	0.78	4.36	3.89	3.45	9.09	0.87	2.09	0.29	2.18	3.02	2.71	1.8	1.27	2.54	0.73	2.6	0.84	0.62	1.4	0.58	9.71	1.22	1.76	0.49	1.4	1.07	2.96	0.89	5.69	5.79	19.32	0.69	1.18	2.07	0.11	8.38	0.49	1.29	1.16	2.91
"njc68"	0	0	0.04	0	2.3	0.11	0	0.13	0.12	0	0	0.27	0.11	0.13	0	0.09	0.02	0	0	0	0.02	0	0	0.04	0	0	0	0	0.09	0	0	0	0	0	0.04	0	1.38	0	0	0	0	0	0	0	0	0	0	0.78	0	0	0	0	0	0	0.02	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0.02	0	0	0	0	0.09	0	0	0.09	0	0	0.02	0	0	0	0.09	0	0	0.02	0	0	0	0	0.02	0.02	0.02	0	0	0	0.02	0	0	0	0	0.11	0	0	0	0	0	0.07	0	0	0.04	0	0.13	0.02	0	0.65	0	0	0	0.01	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.09	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.11	0	0	0	0	0	0	0	0	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0	0.49	0.02	0.02	0	0	0	0	0	0	0	0	0.47	0	0.04	0	0	0	0	0	0	0.02	0	0.02	0	0	0.11	0	0.04
"njc69"	0	0.38	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36	0	0	0.71	0	0	0.02	0.22	0	0	0	0	0	0	0	0	0	0.33	0.89	0	0	0	0.02	0	0.36	0	0.53	0	0	0	0	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.04	0	0	0	0	0	0.03	0	0	0	0.04	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.04	0	0	0.13	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51	0	0	0	0	0.16	0	0	0	0.31	0	0.02	0	0	0.04	0	0	0	0.02	0	0	0.18	0.04	0	0	0	0	0	0	0	0	0.02	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.44	0	0	0	0	0.02	0	0	0	0	0	0.07	0	0	0.04	0	0	0	0.2	0	0.64	0	0	0.02	0	0	0	0	0	0
